Weight(Pounds),Height(Inches)
139.2123,69.10831
148.8833,67.76720999999999
129.2969,65.69995
136.6437,69.78766
121.7373,69.0402
165.7172,70.42781
118.4527,66.3908
131.3648,70.09748
116.2521,67.63564000000001
134.2148,66.76739
128.0879,67.86149
138.3547,65.88537
139.7968,69.92008
144.5313,69.13058000000001
158.9562,70.98111999999999
109.6518,65.83981999999999
120.25,67.22197
101.3936,65.04066999999999
104.8113,68.13215
121.336,68.55523000000001
118.1315,67.99798
112.6633,66.89864
126.55799999999999,68.86778000000001
118.8636,68.84698
119.146,64.58086
110.3814,64.68155
140.8539,69.5546
132.063,70.42201
111.0371,68.43171
111.1042,65.83646
133.8531,68.01796999999999
117.1775,66.31555
120.2067,69.53108
133.2048,69.48346
142.0555,69.94917
134.2732,68.31719
112.8224,67.76261
136.7816,67.98509
126.4684,68.52427
133.3415,71.58315999999999
130.1299,67.18769
133.0763,68.9858
124.9296,68.96016999999999
145.2939,68.95895
119.6524,68.52518
140.1941,68.43486
134.8398,68.45333000000001
109.1855,68.11629
137.9068,67.89102
138.8427,65.81355
113.6762,67.25836
119.3897,66.60584
110.1751,66.322
120.8376,65.83748
134.8715,68.40947
109.7989,63.469519999999996
143.5086,68.61752
96.03438,62.6827
138.274,67.85512
129.756,64.2164
129.9275,67.77226
108.7722,66.27915
117.9972,64.16839
147.9327,70.02186
125.4732,67.20725
117.229,67.27226
132.628,69.3335
116.36200000000001,66.21021999999999
106.9772,68.65583000000001
134.3756,71.94657
110.1628,63.47897
135.4161,68.46228
143.2907,67.44473
135.6339,70.00791
119.8795,65.56486
128.8394,65.59731
126.5743,71.68898
129.9632,68.34828
109.788,65.18061999999999
132.7094,71.80311
142.6447,70.04804
148.4587,68.48662
137.0891,69.75690999999999
112.6936,64.39879
128.0275,66.83785
131.9578,68.71401999999999
118.9592,65.0809
120.6345,66.25178000000001
122.1062,68.51699
125.2087,66.97553
101.1344,66.13459
128.9968,65.46283000000001
116.2537,66.16514000000001
125.6853,66.97558000000001
126.6865,66.29825
142.2788,71.57674
126.3063,64.2992
135.4779,68.15122
124.6849,69.57085
120.2336,68.01553
136.9907,66.9256
134.2481,67.08054
128.8785,65.40276999999999
126.7683,65.1844
122.3824,67.36195
129.3868,65.88736999999999
138.8169,68.04983
148.1875,71.08684000000001
122.2752,69.12214
128.936,67.93165
135.3702,68.01304
119.7033,66.79436
110.1398,68.05802
133.8403,67.40181
115.1238,66.55006
126.62899999999999,67.25520999999999
122.8241,69.44174
127.5046,68.56128000000001
141.6732,68.90156999999999
111.1441,68.44554000000001
152.9133,69.82956
120.1462,66.14877
117.2175,67.47261999999999
118.9762,67.29621999999999
143.827,71.19657
137.5001,69.26795
122.3518,67.46961999999999
123.4374,68.86564
139.9412,68.2267
134.7019,66.16301
124.0268,67.11464000000001
113.95700000000001,69.04275
141.3353,68.01143
126.1819,69.34369000000001
121.1734,66.10215
137.3349,68.24423
135.7411,69.12848000000001
124.4672,68.37897
123.3907,68.65845999999999
129.9118,65.72799
124.1149,69.31491
126.5658,69.70857
128.5103,66.40576
107.8004,66.82256
122.9394,67.79179
131.6005,70.34445
134.6605,68.97698000000001
126.2731,69.37864
118.928,68.3926
120.6695,65.35526
133.2765,67.04163
133.8366,67.17756
111.2181,66.4238
123.3208,66.03614
128.9508,66.94537
136.1453,68.69464
117.8311,66.04052
121.8368,66.18815
99.24041,67.30636
127.1436,69.09424
133.0291,72.06505
110.15299999999999,64.78256
122.3278,67.70538
110.0752,68.76714
122.98299999999999,71.79969
133.8294,69.69845
107.2974,67.46824000000001
139.6702,69.13837
114.0278,66.8011
132.7978,71.09999
139.7274,71.26396
159.2503,70.4841
127.1719,68.18873
133.0339,68.11377
134.6963,68.12635999999999
137.1865,67.32789
138.4193,66.31876
127.7554,68.34735
133.7008,69.23708
124.0966,68.20119
109.3802,68.27708
135.5633,69.38038
133.8729,70.7158
146.6218,69.01236
137.7408,66.50286
115.4439,64.3196
120.961,70.71591
138.4503,70.04469
130.4505,67.54765
137.8499,69.90329
163.8728,70.20879000000001
133.4616,65.07970999999999
112.1983,65.33009
116.3468,72.03353
143.0834,68.99774000000001
138.6158,68.2096
135.5993,69.47284
132.088,71.75025
128.1657,66.95437
129.8513,68.97198
123.505,67.03413
110.1402,67.56025
151.6868,73.10762
131.2158,67.79009
99.92383000000001,67.20196999999999
147.2812,68.29892
140.6498,67.11473000000001
127.5839,68.09931
140.05700000000002,69.38753
132.7519,65.64931999999999
150.847,69.51686
120.699,67.7191
117.2493,64.43709
106.9388,66.47317
152.3984,69.73079
122.2247,69.68345
132.8434,66.21571
144.7312,71.317
119.6475,68.66489
117.3852,68.14806
136.4959,70.57507
142.2552,72.07311
123.9453,65.7493
107.3163,65.92603000000001
131.8871,67.72209000000001
130.7289,67.99681
143.485,69.03818000000001
124.0748,69.6925
122.2135,68.48037
135.0315,68.61835
119.2431,63.609359999999995
115.8894,65.90289
133.4506,66.57552
137.0928,69.01647
136.1652,68.5013
142.583,67.26104000000001
127.8238,70.50701
117.9533,69.57387
119.3432,67.57183
131.0126,70.38299
149.4307,71.23552
114.7623,70.15073000000001
124.4918,70.77456
130.4579,67.60168
135.662,70.68956
128.6236,68.80248
143.5868,68.22043000000001
112.8273,69.78403
143.8794,66.53161999999999
129.6689,65.45785
138.9031,67.52936
120.7578,69.24678
110.6805,65.26709
143.22899999999998,67.52674
132.5058,68.75779
121.1104,68.07478
119.5914,66.16499
105.9096,64.50386
134.905,67.97814
125.7546,70.73008
131.3793,67.61109
152.3875,71.4186
136.0553,68.81275
144.4402,69.48096
120.7258,66.94215
130.4526,65.50558000000001
134.8916,67.34824
102.6336,62.87696
118.10700000000001,66.54732
122.1215,64.6863
116.7499,68.74193000000001
133.22899999999998,66.23119
117.1362,71.09565
123.4456,68.50725
125.5035,67.65045
130.2934,67.18757
128.6752,69.48629
114.1902,69.02608000000001
147.9488,70.70383000000001
116.0991,65.23996
122.07799999999999,65.16098000000001
107.0877,64.09479
139.2758,68.13785
134.5343,68.64071
132.3018,69.37264
131.6032,68.26686
137.3018,69.64931999999999
130.0917,70.44934
132.1972,69.06524
107.1248,68.06964
113.2947,70.21848
111.4001,67.19993000000001
143.2456,68.40446999999999
131.5474,68.02707
126.8762,69.10467
138.3456,70.345
146.1917,69.13138000000001
141.0105,68.9021
129.1787,68.3355
134.4612,70.70031
156.2241,69.16515
139.444,69.07826
94.21970999999999,64.68621
144.5926,68.95971
138.245,67.56905
100.447,64.41103000000001
129.7617,68.73691
123.3062,65.86502
118.8654,68.44915999999999
84.3598,65.93895
125.911,67.35236
121.9962,66.94575999999999
139.5936,69.95923
117.5218,67.94018
121.5126,65.9342
140.0185,72.32507
122.4406,67.39413
138.9252,70.62111
116.9465,65.89796
120.8619,65.9154
140.8544,69.47049
157.659,71.62355
124.2368,68.73293000000001
119.2133,67.08655999999999
109.3029,67.02639
129.4594,70.01068000000001
130.5425,70.04255
110.9528,67.15930999999999
127.7343,67.75601999999999
133.7892,69.24885
136.3431,70.14728000000001
129.7612,72.01458000000001
117.4892,69.11678
127.6948,71.31319
143.8571,66.7906
129.9706,67.02928
152.8499,70.07101
110.911,64.16886
137.7559,67.55856
137.1728,67.49962
128.7153,68.98795
131.4949,66.36233
126.8512,64.50981
117.8449,66.72282
120.23200000000001,67.94972
112.6321,64.89401
126.6247,69.17367
120.5161,66.10103000000001
126.0162,68.38231999999999
130.6799,68.34706
129.9961,67.29559
118.8413,67.86325
121.931,66.76524
115.5253,65.73491
124.4062,68.62764
131.4848,70.89245
139.0026,68.839
127.0468,64.83136
145.6689,66.93016
128.6776,66.12425999999999
92.55327,64.02389000000001
113.5152,65.97479
119.6668,68.80487
128.3665,67.26375999999999
130.6511,69.22245
107.1216,69.79281999999999
112.0325,67.16363
140.9199,70.21781999999999
132.9198,71.77031
110.0622,68.00704
117.7804,63.920730000000006
103.3628,66.30156
123.7345,66.34532
129.2356,65.52882
155.8602,67.55171
138.1229,68.5779
142.9565,69.43314000000001
152.5129,68.62718000000001
148.5007,64.51584
127.7983,67.79720999999999
104.6119,68.60394000000001
117.0034,63.89592
116.0752,63.442969999999995
146.0821,68.66443000000001
127.1889,68.985
132.2173,69.39296
119.6409,64.89494
122.2601,68.65248000000001
134.7727,64.12514
126.3782,68.50032
162.0943,71.7355
118.50299999999999,66.06605
138.8422,68.68709
130.3215,69.07466
114.0297,63.38805
120.5649,65.42959
130.6273,69.57423
116.5059,66.65345
120.2027,68.20121999999999
144.2267,69.97887
133.6427,72.77662
128.3887,66.62434
98.68208,66.09519
137.8281,70.10564000000001
123.1076,68.60311999999999
133.5889,65.95744
127.3968,68.65306
138.1734,68.67945999999999
131.2404,69.29406999999999
134.7717,65.74615
132.8116,70.72749
137.9539,66.8266
117.6468,64.50765
101.3328,64.62951
128.5372,67.11341999999999
136.7641,70.62491999999999
125.5997,66.92786
134.3438,70.17333
126.8992,65.79218
135.7679,70.05579
136.5927,66.34879000000001
122.5107,70.1551
129.9893,66.95528
131.3673,66.03177
147.8201,69.70111
126.6537,67.513
122.2372,68.41765
119.2207,69.25046999999999
143.097,67.0502
106.8868,63.931580000000004
117.4511,69.45026
113.7928,69.19726999999999
118.6397,67.33761
126.6591,68.79889
133.576,72.53259
112.976,63.930569999999996
133.3008,67.91606999999999
92.82921,65.38561999999999
127.8665,70.98235
127.2504,68.82694000000001
124.0043,66.04945
135.7115,69.15154
112.1788,68.52054
119.3701,66.36418
123.0662,68.0562
137.0062,68.15963
118.1314,67.08449
151.474,69.58868000000001
115.1345,66.02667
142.7435,67.7864
127.5045,69.32049
114.3716,64.83095
113.6596,70.30731
114.3368,66.81390999999999
135.9003,67.085
135.1059,71.35055
139.9267,72.74978
133.4508,69.53886999999999
140.9111,68.6794
118.4895,66.97137
132.7107,68.70571
137.6571,68.60001
134.3075,66.32216
115.0624,68.21726
127.773,65.1396
158.7778,71.94176999999999
107.9785,65.53683000000001
134.9546,69.49107
151.3699,70.06189
108.5851,68.52738000000001
100.9,64.5675
139.8125,70.4697
140.3611,70.82199
118.2547,68.16141999999999
132.2452,68.64586
121.6819,67.458
122.0341,68.02141
118.5719,69.31713
128.9596,69.77866
117.103,67.74778
125.9638,65.94901999999999
131.0829,65.08928
115.9246,67.62906
123.5877,66.06957
104.6736,64.50896999999999
137.12,68.03194
123.3434,71.15893
137.2053,68.57406
133.2206,66.66077
148.7261,69.32855
111.1134,67.66445
149.6098,67.58351
120.0773,68.02041
112.8632,64.18611999999999
134.4741,66.87663
127.6156,67.35332
124.9768,69.14193
157.1585,73.1971
104.2534,67.10602
125.5649,65.86034000000001
138.3313,70.30046
111.5895,67.79889
128.9862,68.8064
126.3925,66.10932
124.2722,67.31392
114.6896,70.8323
120.7725,69.42584000000001
135.0446,68.18075
140.1991,67.27626
110.0386,64.65613
123.9655,65.66445999999999
124.8544,67.30768
129.1492,69.31009
131.0404,71.06319
121.3491,68.20345999999999
135.0216,67.35061
131.6653,67.49786
125.4016,68.55545
121.1278,66.35121
106.8881,66.45649
133.8839,70.0064
129.3743,70.97344
124.5989,66.55431999999999
139.0747,72.88631
142.5842,65.53849
117.8718,69.87971
131.8328,66.60284
137.5292,69.50107
111.9702,63.23208
114.1321,68.7226
129.1183,68.86915
132.7715,70.5741
119.2167,64.08148
129.8738,67.64362
130.3818,66.14899
127.3544,63.775890000000004
124.7463,67.98827
129.7587,68.26643
127.4867,66.70442
113.4283,65.55569
122.3788,68.09481
127.1941,63.836240000000004
131.4049,67.58008000000001
134.3005,70.06241
126.5144,66.32387
132.6294,68.45736
115.0723,67.97377
141.4574,71.90393
114.5343,67.31394
120.0164,67.66575999999999
113.5357,68.49864000000001
132.6901,65.48309
97.29026999999999,65.92313
144.9908,70.87923
116.9042,66.56538
107.803,68.84395
128.6098,68.64587
125.9501,68.74833000000001
149.3332,70.04241
125.4749,68.57141
112.0101,64.09691
109.6661,64.72321
133.3158,68.35771
149.8366,70.28825
110.7626,66.75322
143.762,68.3326
123.2849,68.70055
135.5103,71.49848
147.3129,72.05853
112.4485,63.76286999999999
135.5123,67.73543000000001
121.0921,66.79275
134.0858,67.24136999999999
110.1066,65.59472
148.0963,68.27637
113.2583,64.60008
108.6499,65.16672
138.4092,67.09232
107.8398,65.95635
116.4591,67.44679000000001
119.0874,66.31546
127.943,67.52579
130.007,69.35291
140.2945,68.94674
133.2555,68.91619
122.2857,66.18504
118.5464,66.93791999999999
136.1765,68.24774000000001
107.4868,64.96159
130.851,67.64341
129.2295,68.58674
114.3628,69.82621999999999
143.1287,67.0218
142.6824,67.83335
118.6754,64.76601
124.7975,66.2918
120.7698,70.08521
114.7549,67.66896
117.9655,68.14281
121.585,66.84621
134.3959,64.99303
117.7681,66.46549
126.6456,68.12643
110.8498,63.79906
122.7841,67.235
120.8819,61.30021
141.9901,71.48733
117.8222,66.1151
139.1153,70.68625
111.4264,67.50995
112.1905,64.55906999999999
136.0476,68.10755
143.9102,70.55747
122.1515,68.85866
129.4393,70.39135
132.1379,68.52832
151.1571,69.65526
128.4877,65.8653
143.3765,69.96200999999999
123.5732,68.20438
124.5322,67.38724
125.76799999999999,67.00352
132.6993,68.78295
124.6278,65.31159
122.5182,65.59107
114.7138,67.07845999999999
121.3917,67.83126
135.1086,66.55626
121.4094,70.05639000000001
114.5867,66.47870999999999
131.0471,68.85181
113.0535,65.25487
143.8129,70.50328
136.6422,68.28537
129.4116,66.91835
112.8032,67.36309
130.3173,66.67971999999999
145.5204,67.65671999999999
131.1593,69.7057
131.3314,71.8284
117.5037,68.37534000000001
127.3691,69.11294000000001
113.7404,67.43213
141.4085,68.63932
125.9458,68.16218
112.4772,66.48906
151.9248,69.36199
124.5872,69.86976
125.2756,72.58203
124.1988,68.85664
127.4708,65.38373
114.7406,68.41071
119.4779,64.91223000000001
121.7331,67.39243
135.7481,67.35193000000001
138.2685,67.01295999999999
132.2629,65.40456999999999
139.143,69.63254
140.1904,69.34393
143.2796,69.51352
118.5785,65.19386
112.7721,68.54857
117.2661,67.17574
138.9628,69.53721
119.367,68.85556
127.1241,68.00099
131.1589,69.58794
140.9604,68.05243
112.23,67.20581999999999
114.7144,69.38291
106.6067,64.23066999999999
141.1697,71.37994
147.7867,71.9151
124.2118,69.31215
129.0521,69.88144
111.1544,67.24113
132.9198,68.41201
100.025,67.64197
120.3065,71.29571
125.31700000000001,68.04523
129.1844,71.99598
123.7062,67.84663
122.0272,64.13507
123.5007,68.09578
118.1774,68.12343
144.9726,71.89949
104.9227,66.70357
134.0523,68.34888000000001
128.3285,69.72196
117.7705,70.51058
129.9693,68.60623000000001
137.5881,68.30287
130.3103,69.72936999999999
125.3892,69.03112
129.2991,70.82191
146.6689,69.09201999999999
120.6706,65.45315
113.4007,64.44615
133.0212,68.54457
121.6531,65.8689
148.7053,65.7798
126.8547,66.74779000000001
127.3701,70.04124
133.8422,67.00076
120.7475,68.48956
95.70425999999999,64.96937
124.3849,68.2832
136.6981,68.11498
135.2437,69.78345
119.9512,66.54926999999999
140.9313,69.28147
133.1686,69.87747
141.9976,66.01984
114.2417,67.48546999999999
126.5742,68.09464
146.7832,69.51119
139.3953,65.05662
120.7878,69.68347
144.6354,68.41754
125.7072,68.23895999999999
107.6576,67.11748
127.1802,68.2099
141.4006,67.80678
123.6542,69.29039
130.5155,68.19234
133.8148,67.53699999999999
130.8714,67.61238
120.3149,66.82138
128.7633,68.47907
154.0079,68.1745
136.9217,68.69451
127.3814,68.89648000000001
86.49925,64.51185
139.4078,68.07466
132.5462,68.49758
138.5947,67.00626
126.7928,66.41854000000001
113.8631,65.35669
123.0402,68.28564
122.0461,69.31063
110.9939,67.18784000000001
150.0568,70.90949
119.3086,65.11179
115.2073,66.42694
149.44899999999998,70.78522
120.9681,68.32525
143.6987,68.33953000000001
122.7826,67.12804
135.795,68.97641999999999
151.5925,69.86498
148.1859,69.65239
139.38,68.35315
116.2005,67.61906
92.37513,63.321130000000004
107.9156,67.5378
122.7164,67.77936
134.1251,68.68965
139.6967,69.53601
110.5155,68.5689
135.744,71.58993000000001
138.7007,65.18918000000001
135.505,66.96278000000001
140.7336,70.51144000000001
139.7904,69.08901
118.1746,67.20098
120.2825,68.65745
130.5961,66.66365
130.0292,69.56260999999999
109.3834,66.97768
124.1525,65.08668
129.0708,66.9796
128.1055,69.03935
143.3108,70.90225
127.7298,66.17435
124.3648,63.95244
125.2798,68.41481999999999
120.2258,66.28389
142.1923,69.10479000000001
110.8618,67.26666999999999
128.4332,66.00426
124.4251,66.76727
112.2435,68.12257
142.8739,70.26048
141.5919,66.67312
134.088,69.32483
144.9404,71.01314
134.1429,71.18245
110.4683,66.37325
123.1474,64.55870999999999
126.031,67.51193
129.8299,67.42453
105.552,66.17566
131.3793,67.44207
128.1898,71.83894000000001
127.9276,70.35553
110.3445,67.37648
137.2321,68.36499
114.4188,65.69863000000001
123.5842,66.17896999999999
114.7284,70.95594
130.5126,69.14293
133.3415,67.26241
115.8339,66.09467
128.6324,66.73404000000001
119.2019,65.91382
118.2419,67.96208
119.6552,66.29137
131.5566,69.26417
123.1471,66.74661
131.5186,69.20003
88.16618000000001,63.86541999999999
127.9279,68.32526999999999
120.0718,67.92194
113.7604,68.49436
127.7667,69.8954
135.8803,68.68581
133.2561,68.38672
123.6045,67.45855999999999
116.7611,66.26448
120.9934,68.49113
116.9079,67.07489
136.1694,70.05188000000001
127.4449,68.69431999999999
126.2855,65.85908
117.7445,68.86691
134.4459,66.03755
130.9538,69.74468
114.1472,68.7179
125.8107,69.68697
147.3623,70.91483000000001
129.9449,67.8743
119.41799999999999,65.79543000000001
131.5309,67.60868
157.3854,70.72869
141.9618,66.41264
134.6557,68.41481999999999
107.8609,66.38785
123.631,67.44197
130.0709,68.95852
119.2969,65.88600000000001
132.8929,68.29845
107.5534,64.87507
141.0113,67.28386
120.8184,66.47521
120.7711,69.18618000000001
135.0333,68.28689
137.8888,68.00623
103.4864,63.5547
149.5493,69.63168
133.4961,69.38655
121.20299999999999,67.49455999999999
114.4749,68.20518
100.2532,67.08781
129.5468,67.55181
131.3844,68.36099
118.1635,64.68471
129.1447,70.74289
130.6489,66.69251
117.2936,65.77447
119.1438,68.89097
117.348,66.10888
129.4479,69.23848000000001
153.4537,70.69375
129.1064,67.21338
131.75,67.87544
111.8786,69.81408
124.0144,66.71343
114.0904,69.00164000000001
146.6396,67.99592
127.1998,69.72725
130.0836,72.06918
122.375,65.46842
138.4517,69.88085
123.9145,69.229
107.6427,67.35885999999999
131.3612,66.57066
120.8579,69.40189000000001
112.0669,65.86211
128.987,67.66575
124.0098,68.00003000000001
125.5052,64.99279
119.3351,64.75341
128.0529,67.95212
124.1834,66.76773
143.1819,72.16006
132.7607,67.64628
101.9022,63.16568
132.0587,70.83386999999999
119.8816,67.00435
136.0093,66.03415
113.4724,66.54029
142.1775,70.96035
142.433,69.10176
105.3681,65.635
108.7636,64.71472
134.571,66.45775
126.7602,67.38283
145.5794,70.78459000000001
114.1016,65.52835999999999
122.7506,65.70466
136.4623,70.01472
124.6374,68.34286
126.3947,65.7289
121.5747,67.48418000000001
123.1702,66.39941
139.2227,69.93312
122.1992,68.54482
127.3943,67.3275
126.3488,68.59649
122.6931,71.73402
115.7562,67.54398
97.49168,66.46165
129.1596,65.08819
118.0226,64.89881
128.8345,66.82089
112.6967,68.09451999999999
132.1233,70.72856
99.18847,68.3217
124.1271,66.94609
116.7898,66.94024
137.1995,72.09267
132.9429,70.11565
131.5526,66.81518
119.602,64.56645999999999
128.0432,66.66578
132.8285,66.49611
100.3418,62.482369999999996
140.9985,69.40668000000001
124.0875,70.19913000000001
137.4408,69.78449
122.8747,67.14612
126.1223,69.03663
122.8987,66.85582
117.7991,65.22883
125.8746,68.81541999999999
139.72799999999998,71.53079
131.8076,68.14477
137.1286,67.83516999999999
115.65799999999999,68.37589
126.4329,68.98874
125.4137,67.80615
