Height(Inches),Weight(Pounds)
69.10831,139.2123
67.76720999999999,148.8833
65.69995,129.2969
69.78766,136.6437
69.0402,121.7373
70.42781,165.7172
66.3908,118.4527
70.09748,131.3648
67.63564000000001,116.2521
66.76739,134.2148
67.86149,128.0879
65.88537,138.3547
69.92008,139.7968
69.13058000000001,144.5313
70.98111999999999,158.9562
65.83981999999999,109.6518
67.22197,120.25
65.04066999999999,101.3936
68.13215,104.8113
68.55523000000001,121.336
67.99798,118.1315
66.89864,112.6633
68.86778000000001,126.55799999999999
68.84698,118.8636
64.58086,119.146
64.68155,110.3814
69.5546,140.8539
70.42201,132.063
68.43171,111.0371
65.83646,111.1042
68.01796999999999,133.8531
66.31555,117.1775
69.53108,120.2067
69.48346,133.2048
69.94917,142.0555
68.31719,134.2732
67.76261,112.8224
67.98509,136.7816
68.52427,126.4684
71.58315999999999,133.3415
67.18769,130.1299
68.9858,133.0763
68.96016999999999,124.9296
68.95895,145.2939
68.52518,119.6524
68.43486,140.1941
68.45333000000001,134.8398
68.11629,109.1855
67.89102,137.9068
65.81355,138.8427
67.25836,113.6762
66.60584,119.3897
66.322,110.1751
65.83748,120.8376
68.40947,134.8715
63.469519999999996,109.7989
68.61752,143.5086
62.6827,96.03438
67.85512,138.274
64.2164,129.756
67.77226,129.9275
66.27915,108.7722
64.16839,117.9972
70.02186,147.9327
67.20725,125.4732
67.27226,117.229
69.3335,132.628
66.21021999999999,116.36200000000001
68.65583000000001,106.9772
71.94657,134.3756
63.47897,110.1628
68.46228,135.4161
67.44473,143.2907
70.00791,135.6339
65.56486,119.8795
65.59731,128.8394
71.68898,126.5743
68.34828,129.9632
65.18061999999999,109.788
71.80311,132.7094
70.04804,142.6447
68.48662,148.4587
69.75690999999999,137.0891
64.39879,112.6936
66.83785,128.0275
68.71401999999999,131.9578
65.0809,118.9592
66.25178000000001,120.6345
68.51699,122.1062
66.97553,125.2087
66.13459,101.1344
65.46283000000001,128.9968
66.16514000000001,116.2537
66.97558000000001,125.6853
66.29825,126.6865
71.57674,142.2788
64.2992,126.3063
68.15122,135.4779
69.57085,124.6849
68.01553,120.2336
66.9256,136.9907
67.08054,134.2481
65.40276999999999,128.8785
65.1844,126.7683
67.36195,122.3824
65.88736999999999,129.3868
68.04983,138.8169
71.08684000000001,148.1875
69.12214,122.2752
67.93165,128.936
68.01304,135.3702
66.79436,119.7033
68.05802,110.1398
67.40181,133.8403
66.55006,115.1238
67.25520999999999,126.62899999999999
69.44174,122.8241
68.56128000000001,127.5046
68.90156999999999,141.6732
68.44554000000001,111.1441
69.82956,152.9133
66.14877,120.1462
67.47261999999999,117.2175
67.29621999999999,118.9762
71.19657,143.827
69.26795,137.5001
67.46961999999999,122.3518
68.86564,123.4374
68.2267,139.9412
66.16301,134.7019
67.11464000000001,124.0268
69.04275,113.95700000000001
68.01143,141.3353
69.34369000000001,126.1819
66.10215,121.1734
68.24423,137.3349
69.12848000000001,135.7411
68.37897,124.4672
68.65845999999999,123.3907
65.72799,129.9118
69.31491,124.1149
69.70857,126.5658
66.40576,128.5103
66.82256,107.8004
67.79179,122.9394
70.34445,131.6005
68.97698000000001,134.6605
69.37864,126.2731
68.3926,118.928
65.35526,120.6695
67.04163,133.2765
67.17756,133.8366
66.4238,111.2181
66.03614,123.3208
66.94537,128.9508
68.69464,136.1453
66.04052,117.8311
66.18815,121.8368
67.30636,99.24041
69.09424,127.1436
72.06505,133.0291
64.78256,110.15299999999999
67.70538,122.3278
68.76714,110.0752
71.79969,122.98299999999999
69.69845,133.8294
67.46824000000001,107.2974
69.13837,139.6702
66.8011,114.0278
71.09999,132.7978
71.26396,139.7274
70.4841,159.2503
68.18873,127.1719
68.11377,133.0339
68.12635999999999,134.6963
67.32789,137.1865
66.31876,138.4193
68.34735,127.7554
69.23708,133.7008
68.20119,124.0966
68.27708,109.3802
69.38038,135.5633
70.7158,133.8729
69.01236,146.6218
66.50286,137.7408
64.3196,115.4439
70.71591,120.961
70.04469,138.4503
67.54765,130.4505
69.90329,137.8499
70.20879000000001,163.8728
65.07970999999999,133.4616
65.33009,112.1983
72.03353,116.3468
68.99774000000001,143.0834
68.2096,138.6158
69.47284,135.5993
71.75025,132.088
66.95437,128.1657
68.97198,129.8513
67.03413,123.505
67.56025,110.1402
73.10762,151.6868
67.79009,131.2158
67.20196999999999,99.92383000000001
68.29892,147.2812
67.11473000000001,140.6498
68.09931,127.5839
69.38753,140.05700000000002
65.64931999999999,132.7519
69.51686,150.847
67.7191,120.699
64.43709,117.2493
66.47317,106.9388
69.73079,152.3984
69.68345,122.2247
66.21571,132.8434
71.317,144.7312
68.66489,119.6475
68.14806,117.3852
70.57507,136.4959
72.07311,142.2552
65.7493,123.9453
65.92603000000001,107.3163
67.72209000000001,131.8871
67.99681,130.7289
69.03818000000001,143.485
69.6925,124.0748
68.48037,122.2135
68.61835,135.0315
63.609359999999995,119.2431
65.90289,115.8894
66.57552,133.4506
69.01647,137.0928
68.5013,136.1652
67.26104000000001,142.583
70.50701,127.8238
69.57387,117.9533
67.57183,119.3432
70.38299,131.0126
71.23552,149.4307
70.15073000000001,114.7623
70.77456,124.4918
67.60168,130.4579
70.68956,135.662
68.80248,128.6236
68.22043000000001,143.5868
69.78403,112.8273
66.53161999999999,143.8794
65.45785,129.6689
67.52936,138.9031
69.24678,120.7578
65.26709,110.6805
67.52674,143.22899999999998
68.75779,132.5058
68.07478,121.1104
66.16499,119.5914
64.50386,105.9096
67.97814,134.905
70.73008,125.7546
67.61109,131.3793
71.4186,152.3875
68.81275,136.0553
69.48096,144.4402
66.94215,120.7258
65.50558000000001,130.4526
67.34824,134.8916
62.87696,102.6336
66.54732,118.10700000000001
64.6863,122.1215
68.74193000000001,116.7499
66.23119,133.22899999999998
71.09565,117.1362
68.50725,123.4456
67.65045,125.5035
67.18757,130.2934
69.48629,128.6752
69.02608000000001,114.1902
70.70383000000001,147.9488
65.23996,116.0991
65.16098000000001,122.07799999999999
64.09479,107.0877
68.13785,139.2758
68.64071,134.5343
69.37264,132.3018
68.26686,131.6032
69.64931999999999,137.3018
70.44934,130.0917
69.06524,132.1972
68.06964,107.1248
70.21848,113.2947
67.19993000000001,111.4001
68.40446999999999,143.2456
68.02707,131.5474
69.10467,126.8762
70.345,138.3456
69.13138000000001,146.1917
68.9021,141.0105
68.3355,129.1787
70.70031,134.4612
69.16515,156.2241
69.07826,139.444
64.68621,94.21970999999999
68.95971,144.5926
67.56905,138.245
64.41103000000001,100.447
68.73691,129.7617
65.86502,123.3062
68.44915999999999,118.8654
65.93895,84.3598
67.35236,125.911
66.94575999999999,121.9962
69.95923,139.5936
67.94018,117.5218
65.9342,121.5126
72.32507,140.0185
67.39413,122.4406
70.62111,138.9252
65.89796,116.9465
65.9154,120.8619
69.47049,140.8544
71.62355,157.659
68.73293000000001,124.2368
67.08655999999999,119.2133
67.02639,109.3029
70.01068000000001,129.4594
70.04255,130.5425
67.15930999999999,110.9528
67.75601999999999,127.7343
69.24885,133.7892
70.14728000000001,136.3431
72.01458000000001,129.7612
69.11678,117.4892
71.31319,127.6948
66.7906,143.8571
67.02928,129.9706
70.07101,152.8499
64.16886,110.911
67.55856,137.7559
67.49962,137.1728
68.98795,128.7153
66.36233,131.4949
64.50981,126.8512
66.72282,117.8449
67.94972,120.23200000000001
64.89401,112.6321
69.17367,126.6247
66.10103000000001,120.5161
68.38231999999999,126.0162
68.34706,130.6799
67.29559,129.9961
67.86325,118.8413
66.76524,121.931
65.73491,115.5253
68.62764,124.4062
70.89245,131.4848
68.839,139.0026
64.83136,127.0468
66.93016,145.6689
66.12425999999999,128.6776
64.02389000000001,92.55327
65.97479,113.5152
68.80487,119.6668
67.26375999999999,128.3665
69.22245,130.6511
69.79281999999999,107.1216
67.16363,112.0325
70.21781999999999,140.9199
71.77031,132.9198
68.00704,110.0622
63.920730000000006,117.7804
66.30156,103.3628
66.34532,123.7345
65.52882,129.2356
67.55171,155.8602
68.5779,138.1229
69.43314000000001,142.9565
68.62718000000001,152.5129
64.51584,148.5007
67.79720999999999,127.7983
68.60394000000001,104.6119
63.89592,117.0034
63.442969999999995,116.0752
68.66443000000001,146.0821
68.985,127.1889
69.39296,132.2173
64.89494,119.6409
68.65248000000001,122.2601
64.12514,134.7727
68.50032,126.3782
71.7355,162.0943
66.06605,118.50299999999999
68.68709,138.8422
69.07466,130.3215
63.38805,114.0297
65.42959,120.5649
69.57423,130.6273
66.65345,116.5059
68.20121999999999,120.2027
69.97887,144.2267
72.77662,133.6427
66.62434,128.3887
66.09519,98.68208
70.10564000000001,137.8281
68.60311999999999,123.1076
65.95744,133.5889
68.65306,127.3968
68.67945999999999,138.1734
69.29406999999999,131.2404
65.74615,134.7717
70.72749,132.8116
66.8266,137.9539
64.50765,117.6468
64.62951,101.3328
67.11341999999999,128.5372
70.62491999999999,136.7641
66.92786,125.5997
70.17333,134.3438
65.79218,126.8992
70.05579,135.7679
66.34879000000001,136.5927
70.1551,122.5107
66.95528,129.9893
66.03177,131.3673
69.70111,147.8201
67.513,126.6537
68.41765,122.2372
69.25046999999999,119.2207
67.0502,143.097
63.931580000000004,106.8868
69.45026,117.4511
69.19726999999999,113.7928
67.33761,118.6397
68.79889,126.6591
72.53259,133.576
63.930569999999996,112.976
67.91606999999999,133.3008
65.38561999999999,92.82921
70.98235,127.8665
68.82694000000001,127.2504
66.04945,124.0043
69.15154,135.7115
68.52054,112.1788
66.36418,119.3701
68.0562,123.0662
68.15963,137.0062
67.08449,118.1314
69.58868000000001,151.474
66.02667,115.1345
67.7864,142.7435
69.32049,127.5045
64.83095,114.3716
70.30731,113.6596
66.81390999999999,114.3368
67.085,135.9003
71.35055,135.1059
72.74978,139.9267
69.53886999999999,133.4508
68.6794,140.9111
66.97137,118.4895
68.70571,132.7107
68.60001,137.6571
66.32216,134.3075
68.21726,115.0624
65.1396,127.773
71.94176999999999,158.7778
65.53683000000001,107.9785
69.49107,134.9546
70.06189,151.3699
68.52738000000001,108.5851
64.5675,100.9
70.4697,139.8125
70.82199,140.3611
68.16141999999999,118.2547
68.64586,132.2452
67.458,121.6819
68.02141,122.0341
69.31713,118.5719
69.77866,128.9596
67.74778,117.103
65.94901999999999,125.9638
65.08928,131.0829
67.62906,115.9246
66.06957,123.5877
64.50896999999999,104.6736
68.03194,137.12
71.15893,123.3434
68.57406,137.2053
66.66077,133.2206
69.32855,148.7261
67.66445,111.1134
67.58351,149.6098
68.02041,120.0773
64.18611999999999,112.8632
66.87663,134.4741
67.35332,127.6156
69.14193,124.9768
73.1971,157.1585
67.10602,104.2534
65.86034000000001,125.5649
70.30046,138.3313
67.79889,111.5895
68.8064,128.9862
66.10932,126.3925
67.31392,124.2722
70.8323,114.6896
69.42584000000001,120.7725
68.18075,135.0446
67.27626,140.1991
64.65613,110.0386
65.66445999999999,123.9655
67.30768,124.8544
69.31009,129.1492
71.06319,131.0404
68.20345999999999,121.3491
67.35061,135.0216
67.49786,131.6653
68.55545,125.4016
66.35121,121.1278
66.45649,106.8881
70.0064,133.8839
70.97344,129.3743
66.55431999999999,124.5989
72.88631,139.0747
65.53849,142.5842
69.87971,117.8718
66.60284,131.8328
69.50107,137.5292
63.23208,111.9702
68.7226,114.1321
68.86915,129.1183
70.5741,132.7715
64.08148,119.2167
67.64362,129.8738
66.14899,130.3818
63.775890000000004,127.3544
67.98827,124.7463
68.26643,129.7587
66.70442,127.4867
65.55569,113.4283
68.09481,122.3788
63.836240000000004,127.1941
67.58008000000001,131.4049
70.06241,134.3005
66.32387,126.5144
68.45736,132.6294
67.97377,115.0723
71.90393,141.4574
67.31394,114.5343
67.66575999999999,120.0164
68.49864000000001,113.5357
65.48309,132.6901
65.92313,97.29026999999999
70.87923,144.9908
66.56538,116.9042
68.84395,107.803
68.64587,128.6098
68.74833000000001,125.9501
70.04241,149.3332
68.57141,125.4749
64.09691,112.0101
64.72321,109.6661
68.35771,133.3158
70.28825,149.8366
66.75322,110.7626
68.3326,143.762
68.70055,123.2849
71.49848,135.5103
72.05853,147.3129
63.76286999999999,112.4485
67.73543000000001,135.5123
66.79275,121.0921
67.24136999999999,134.0858
65.59472,110.1066
68.27637,148.0963
64.60008,113.2583
65.16672,108.6499
67.09232,138.4092
65.95635,107.8398
67.44679000000001,116.4591
66.31546,119.0874
67.52579,127.943
69.35291,130.007
68.94674,140.2945
68.91619,133.2555
66.18504,122.2857
66.93791999999999,118.5464
68.24774000000001,136.1765
64.96159,107.4868
67.64341,130.851
68.58674,129.2295
69.82621999999999,114.3628
67.0218,143.1287
67.83335,142.6824
64.76601,118.6754
66.2918,124.7975
70.08521,120.7698
67.66896,114.7549
68.14281,117.9655
66.84621,121.585
64.99303,134.3959
66.46549,117.7681
68.12643,126.6456
63.79906,110.8498
67.235,122.7841
61.30021,120.8819
71.48733,141.9901
66.1151,117.8222
70.68625,139.1153
67.50995,111.4264
64.55906999999999,112.1905
68.10755,136.0476
70.55747,143.9102
68.85866,122.1515
70.39135,129.4393
68.52832,132.1379
69.65526,151.1571
65.8653,128.4877
69.96200999999999,143.3765
68.20438,123.5732
67.38724,124.5322
67.00352,125.76799999999999
68.78295,132.6993
65.31159,124.6278
65.59107,122.5182
67.07845999999999,114.7138
67.83126,121.3917
66.55626,135.1086
70.05639000000001,121.4094
66.47870999999999,114.5867
68.85181,131.0471
65.25487,113.0535
70.50328,143.8129
68.28537,136.6422
66.91835,129.4116
67.36309,112.8032
66.67971999999999,130.3173
67.65671999999999,145.5204
69.7057,131.1593
71.8284,131.3314
68.37534000000001,117.5037
69.11294000000001,127.3691
67.43213,113.7404
68.63932,141.4085
68.16218,125.9458
66.48906,112.4772
69.36199,151.9248
69.86976,124.5872
72.58203,125.2756
68.85664,124.1988
65.38373,127.4708
68.41071,114.7406
64.91223000000001,119.4779
67.39243,121.7331
67.35193000000001,135.7481
67.01295999999999,138.2685
65.40456999999999,132.2629
69.63254,139.143
69.34393,140.1904
69.51352,143.2796
65.19386,118.5785
68.54857,112.7721
67.17574,117.2661
69.53721,138.9628
68.85556,119.367
68.00099,127.1241
69.58794,131.1589
68.05243,140.9604
67.20581999999999,112.23
69.38291,114.7144
64.23066999999999,106.6067
71.37994,141.1697
71.9151,147.7867
69.31215,124.2118
69.88144,129.0521
67.24113,111.1544
68.41201,132.9198
67.64197,100.025
71.29571,120.3065
68.04523,125.31700000000001
71.99598,129.1844
67.84663,123.7062
64.13507,122.0272
68.09578,123.5007
68.12343,118.1774
71.89949,144.9726
66.70357,104.9227
68.34888000000001,134.0523
69.72196,128.3285
70.51058,117.7705
68.60623000000001,129.9693
68.30287,137.5881
69.72936999999999,130.3103
69.03112,125.3892
70.82191,129.2991
69.09201999999999,146.6689
65.45315,120.6706
64.44615,113.4007
68.54457,133.0212
65.8689,121.6531
65.7798,148.7053
66.74779000000001,126.8547
70.04124,127.3701
67.00076,133.8422
68.48956,120.7475
64.96937,95.70425999999999
68.2832,124.3849
68.11498,136.6981
69.78345,135.2437
66.54926999999999,119.9512
69.28147,140.9313
69.87747,133.1686
66.01984,141.9976
67.48546999999999,114.2417
68.09464,126.5742
69.51119,146.7832
65.05662,139.3953
69.68347,120.7878
68.41754,144.6354
68.23895999999999,125.7072
67.11748,107.6576
68.2099,127.1802
67.80678,141.4006
69.29039,123.6542
68.19234,130.5155
67.53699999999999,133.8148
67.61238,130.8714
66.82138,120.3149
68.47907,128.7633
68.1745,154.0079
68.69451,136.9217
68.89648000000001,127.3814
64.51185,86.49925
68.07466,139.4078
68.49758,132.5462
67.00626,138.5947
66.41854000000001,126.7928
65.35669,113.8631
68.28564,123.0402
69.31063,122.0461
67.18784000000001,110.9939
70.90949,150.0568
65.11179,119.3086
66.42694,115.2073
70.78522,149.44899999999998
68.32525,120.9681
68.33953000000001,143.6987
67.12804,122.7826
68.97641999999999,135.795
69.86498,151.5925
69.65239,148.1859
68.35315,139.38
67.61906,116.2005
63.321130000000004,92.37513
67.5378,107.9156
67.77936,122.7164
68.68965,134.1251
69.53601,139.6967
68.5689,110.5155
71.58993000000001,135.744
65.18918000000001,138.7007
66.96278000000001,135.505
70.51144000000001,140.7336
69.08901,139.7904
67.20098,118.1746
68.65745,120.2825
66.66365,130.5961
69.56260999999999,130.0292
66.97768,109.3834
65.08668,124.1525
66.9796,129.0708
69.03935,128.1055
70.90225,143.3108
66.17435,127.7298
63.95244,124.3648
68.41481999999999,125.2798
66.28389,120.2258
69.10479000000001,142.1923
67.26666999999999,110.8618
66.00426,128.4332
66.76727,124.4251
68.12257,112.2435
70.26048,142.8739
66.67312,141.5919
69.32483,134.088
71.01314,144.9404
71.18245,134.1429
66.37325,110.4683
64.55870999999999,123.1474
67.51193,126.031
67.42453,129.8299
66.17566,105.552
67.44207,131.3793
71.83894000000001,128.1898
70.35553,127.9276
67.37648,110.3445
68.36499,137.2321
65.69863000000001,114.4188
66.17896999999999,123.5842
70.95594,114.7284
69.14293,130.5126
67.26241,133.3415
66.09467,115.8339
66.73404000000001,128.6324
65.91382,119.2019
67.96208,118.2419
66.29137,119.6552
69.26417,131.5566
66.74661,123.1471
69.20003,131.5186
63.86541999999999,88.16618000000001
68.32526999999999,127.9279
67.92194,120.0718
68.49436,113.7604
69.8954,127.7667
68.68581,135.8803
68.38672,133.2561
67.45855999999999,123.6045
66.26448,116.7611
68.49113,120.9934
67.07489,116.9079
70.05188000000001,136.1694
68.69431999999999,127.4449
65.85908,126.2855
68.86691,117.7445
66.03755,134.4459
69.74468,130.9538
68.7179,114.1472
69.68697,125.8107
70.91483000000001,147.3623
67.8743,129.9449
65.79543000000001,119.41799999999999
67.60868,131.5309
70.72869,157.3854
66.41264,141.9618
68.41481999999999,134.6557
66.38785,107.8609
67.44197,123.631
68.95852,130.0709
65.88600000000001,119.2969
68.29845,132.8929
64.87507,107.5534
67.28386,141.0113
66.47521,120.8184
69.18618000000001,120.7711
68.28689,135.0333
68.00623,137.8888
63.5547,103.4864
69.63168,149.5493
69.38655,133.4961
67.49455999999999,121.20299999999999
68.20518,114.4749
67.08781,100.2532
67.55181,129.5468
68.36099,131.3844
64.68471,118.1635
70.74289,129.1447
66.69251,130.6489
65.77447,117.2936
68.89097,119.1438
66.10888,117.348
69.23848000000001,129.4479
70.69375,153.4537
67.21338,129.1064
67.87544,131.75
69.81408,111.8786
66.71343,124.0144
69.00164000000001,114.0904
67.99592,146.6396
69.72725,127.1998
72.06918,130.0836
65.46842,122.375
69.88085,138.4517
69.229,123.9145
67.35885999999999,107.6427
66.57066,131.3612
69.40189000000001,120.8579
65.86211,112.0669
67.66575,128.987
68.00003000000001,124.0098
64.99279,125.5052
64.75341,119.3351
67.95212,128.0529
66.76773,124.1834
72.16006,143.1819
67.64628,132.7607
63.16568,101.9022
70.83386999999999,132.0587
67.00435,119.8816
66.03415,136.0093
66.54029,113.4724
70.96035,142.1775
69.10176,142.433
65.635,105.3681
64.71472,108.7636
66.45775,134.571
67.38283,126.7602
70.78459000000001,145.5794
65.52835999999999,114.1016
65.70466,122.7506
70.01472,136.4623
68.34286,124.6374
65.7289,126.3947
67.48418000000001,121.5747
66.39941,123.1702
69.93312,139.2227
68.54482,122.1992
67.3275,127.3943
68.59649,126.3488
71.73402,122.6931
67.54398,115.7562
66.46165,97.49168
65.08819,129.1596
64.89881,118.0226
66.82089,128.8345
68.09451999999999,112.6967
70.72856,132.1233
68.3217,99.18847
66.94609,124.1271
66.94024,116.7898
72.09267,137.1995
70.11565,132.9429
66.81518,131.5526
64.56645999999999,119.602
66.66578,128.0432
66.49611,132.8285
62.482369999999996,100.3418
69.40668000000001,140.9985
70.19913000000001,124.0875
69.78449,137.4408
67.14612,122.8747
69.03663,126.1223
66.85582,122.8987
65.22883,117.7991
68.81541999999999,125.8746
71.53079,139.72799999999998
68.14477,131.8076
67.83516999999999,137.1286
68.37589,115.65799999999999
68.98874,126.4329
67.80615,125.4137
