Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B.1,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Audit_Risk,Risk
55.57,12,3.1,0.6,1.86,4.66,0.6,2.7960000000000003,7.76,5.0,0.2,1.0,0.59,0.2,0.11800000000000001,2,0.2,0.4,0,0.2,0.0,3.6,6.1739999999999995,0.4,0.5,1.2348,1
59.85,21,0.21,0.2,0.042,0.0,0.2,0.0,0.21,5.0,0.2,1.0,0.33,0.2,0.066,4,0.2,0.8,0,0.2,0.0,2.2,1.9080000000000001,0.8,0.5,0.7632,0
1.99,14,1.26,0.4,0.504,0.0,0.2,0.0,1.26,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.9040000000000001,0.4,0.5,0.3808,0
2.37,8,0.53,0.2,0.106,5.4,0.6,3.24,5.93,5.0,0.2,1.0,0.72,0.2,0.14400000000000002,2,0.2,0.4,0,0.2,0.0,3.2,4.89,0.4,0.5,0.978,0
2.37,12,2.22,0.6,1.3319999999999999,6.23,0.6,3.738,8.45,5.0,0.2,1.0,0.89,0.2,0.17800000000000002,2,0.2,0.4,0,0.2,0.0,3.6,6.648,0.4,0.5,1.3296,1
55.57,4,0.0,0.2,0.0,1.3,0.4,0.52,1.3,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,1.92,0.4,0.5,0.384,0
59.85,4,0.15,0.2,0.03,0.0,0.2,0.0,0.15,5.0,0.2,1.0,0.05,0.2,0.01,2,0.2,0.4,0,0.2,0.0,2.0,1.44,0.4,0.5,0.28800000000000003,0
2.72,39,4.05,0.6,2.43,21.66,0.6,12.995999999999999,25.71,5.5,0.4,2.2,18.45,0.6,11.07,2,0.2,0.4,0,0.2,0.0,4.4,29.096,0.4,0.5,5.8192,1
2.72,15,2.68,0.6,1.608,38.32,0.6,22.991999999999997,41.0,5.0,0.2,1.0,7.17,0.4,2.8680000000000003,2,0.2,0.4,0,0.2,0.0,3.8,28.868000000000002,0.4,0.5,5.7736,1
55.57,19,1.49,0.4,0.596,0.0,0.2,0.0,1.49,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.996,0.4,0.5,0.3992,0
3.41,19,0.31,0.2,0.062,58.12,0.6,34.872,58.43,5.0,0.2,1.0,78.98,0.6,47.388000000000005,2,0.4,0.8,0,0.2,0.0,3.8,84.12200000000001,0.8,0.5,33.6488,1
2.72,16,2.41,0.6,1.446,5.28,0.4,2.112,7.69,5.0,0.2,1.0,8.95,0.4,3.58,4,0.2,0.8,0,0.2,0.0,3.4,8.937999999999999,0.8,0.5,3.5752,1
3.89,4,0.0,0.2,0.0,1.1,0.2,0.22,1.1,5.0,0.2,1.0,0.006999999999999999,0.2,0.0014,2,0.2,0.4,0,0.2,0.0,2.0,1.6214,0.4,0.5,0.32428,0
1.99,19,3.02,0.6,1.8119999999999998,0.0,0.2,0.0,3.02,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.8,4.012,1.2,0.5,2.4072,1
1.85,16,3.67,0.6,2.202,0.18,0.2,0.036000000000000004,3.85,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.638,0.4,0.5,0.7276,0
55.57,13,0.31,0.2,0.062,0.0015,0.2,0.0003,0.3115,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4623,0.4,0.5,0.29246,0
1.99,25,0.53,0.2,0.106,0.0,0.2,0.0,0.53,5.0,0.2,1.0,2.33,0.2,0.466,2,0.2,0.4,0,0.2,0.0,2.0,1.972,0.4,0.5,0.3944,0
2.72,9,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
