ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1219078,m,1991-07-17,92.2,icse,2009,75.6,cbse,11154,2,B.Tech/B.E.,computer science & engineering,81.5,11154,1,West Bengal,2014,685,565,645,0.953899775079926,595,-1,530,-1,-1,-1,-1,1.4208,1.2114,0.3174,-1.5021,0.2889,325000
333542,f,1990-11-12,84.5,ssc,2008,94.1,board of intermediate education,11168,2,B.Tech/B.E.,information technology,70.95,11168,1,Telangana,2012,485,445,575,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.4173,0.1888,0.5269,-1.1422,0.0284,400000
619605,m,1991-06-28,89.4,cbse,2009,75.6,state board,275,2,B.Tech/B.E.,mechanical engineering,82.53,275,1,Karnataka,2013,590,610,635,0.840840968763718,-1,-1,-1,473,-1,-1,-1,0.8463,0.0459,0.7785,-1.8824,0.4805,475000
921298,m,1993-05-28,76.2,cbse,2010,88.0,state board,1577,2,B.Tech/B.E.,information technology,69.8,1577,0,Tamil Nadu,2014,450,510,620,0.744758354008939,315,-1,438,-1,-1,-1,-1,1.4208,-0.1206,0.4711,-1.3753,1.6302,180000
343541,f,1991-02-02,85.33,cbse,2008,78.2,cbse,11368,2,B.Tech/B.E.,electronics and communication engineering,77.25,11368,0,Uttar Pradesh,2012,605,404,454,0.824666400671332,-1,400,407,-1,-1,-1,-1,1.0896,1.5928,0.672,-1.05407,0.1864,250000
1284293,m,1992-06-20,72.0,cbse,2010,64.0,cbse,17782,2,MCA,computer application,72.0,17782,0,Uttarakhand,2015,490,410,485,0.450876584483451,395,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-0.8682,-0.4776,150000
53838,m,1987-06-12,45.6,bse,2007,73.6,chse,1268,2,MCA,computer application,85.2,1268,0,Orissa,2010,365,385,454,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.6646,0.3448,-1.0697,0.2973,-0.9194,100000
1261333,m,1992-05-16,86.5,state board,2010,82.5,state board,473,2,B.Tech/B.E.,information technology,61.86,473,1,Maharashtra,2014,490,395,485,0.911395278391328,425,-1,500,-1,-1,-1,-1,-0.0154,-0.6201,-0.2974,0.7798,-1.8189,300000
52923,m,1989-08-16,75.83,ssc,2006,68.83,hsc,472,2,B.Tech/B.E.,information technology,55.6,472,1,Maharashtra,2010,525,575,655,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-2.8903,1.2808,0.8171,-0.8778,0.3444,465000
332800,m,1990-07-10,69.4,up board,2007,63.0,up board,7600,2,B.Tech/B.E.,electronics and communication engineering,61.0,7600,0,Uttar Pradesh,2013,375,465,265,0.0233121682429863,-1,166,-1,-1,-1,260,-1,-1.1901,0.1888,-1.5051,-1.34787,-0.7615,200000
1190691,m,1993-03-16,64.0,cbse,2010,61.0,icse,18409,2,B.Tech/B.E.,computer science and technology,63.0,18409,0,Uttarakhand,2014,455,505,465,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-1.7389,-1.2861,-1.3733,-0.6147,-0.4776,360000
196482,m,1989-09-16,85.0,0,2006,73.8,0,115,2,B.Tech/B.E.,electronics and communication engineering,77.0,115,0,Punjab,2011,505,485,615,0.824666400671332,405,400,-1,-1,-1,-1,-1,-0.5719,-1.0593,-0.1988,1.1199,1.1343,400000
110863,m,1988-08-04,85.6,ssc,2006,90.6,board of intermediate,964,2,B.Tech/B.E.,electronics and communication engineering,68.4,964,1,Telangana,2010,395,425,575,0.229481754911755,435,266,-1,-1,-1,-1,-1,0.8192,0.5008,0.3817,-0.0552,-0.2875,720000
79007,m,1987-08-26,80.6,icse,2005,91.0,icse,137,2,B.Tech/B.E.,information technology,73.06,137,0,Uttar Pradesh,2010,485,505,375,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.51,1.7488,0.2366,-1.2303,0.9763,505000
263901,f,1990-01-16,78.0,0,2007,68.0,0,2513,2,B.Tech/B.E.,computer engineering,68.0,2513,0,Rajasthan,2011,365,515,645,0.979521744319216,625,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,0.9623,-0.7603,-0.1295,380000
552730,f,1992-03-07,69.0,cbse,2009,72.2,cbse,7542,2,B.Tech/B.E.,computer science & engineering,69.78,7542,1,Delhi,2013,370,500,455,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.5591,0.2124,-0.4511,-1.3753,0.6721,375000
111273,m,1988-11-05,89.56,gseb,2006,85.0,gsheb,992,2,B.Tech/B.E.,electronics and communication engineering,67.45,992,1,Gujarat,2010,485,315,545,0.694479327708463,345,366,-1,-1,-1,-1,-1,-3.0448,-1.0593,-0.6343,0.7673,0.1864,290000
604198,m,1990-03-09,83.2,cbse,2008,72.3,cbse,28,2,B.Tech/B.E.,computer science & engineering,68.0,28,1,Delhi,2013,545,620,515,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.4155,1.0449,1.3933,-0.4879,-0.0943,350000
30122,m,1985-07-20,51.0,up board,2004,48.0,up board,350,2,MCA,computer application,59.0,350,0,Uttar Pradesh,2010,275,365,395,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,0.2366,1.4724,0.0284,100000
920332,m,1991-09-03,60.7,state board,2008,65.66,state board,55,2,MCA,computer application,77.7,55,0,Uttar Pradesh,2014,545,535,470,-1.0,-1,-1,-1,-1,-1,-1,-1,0.1282,1.0449,-0.2974,-0.995,0.4805,230000
282000,m,1989-03-23,76.0,uttar pradesh board,2006,75.0,uttar pradesh board,4450,2,B.Tech/B.E.,information technology,65.48,4450,0,Uttar Pradesh,2011,375,535,575,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.6646,-0.1232,1.5428,0.0623,0.3444,315000
1083018,m,1992-08-25,91.0,cbse,2010,91.2,cbse,2921,2,B.Tech/B.E.,electronics and communication engineering,86.0,2921,0,West Bengal,2014,675,655,585,0.783303536670298,485,388,-1,-1,-1,-1,-1,0.8463,0.8784,-0.1437,-0.7415,-1.0524,615000
1069526,m,1991-04-12,90.6,state board,2009,79.3,state board,5752,2,B.Tech/B.E.,computer science & engineering,65.7,5752,1,Telangana,2013,430,350,475,0.622642915849938,515,-1,407,-1,-1,-1,-1,1.4208,1.2114,1.2396,-1.1218,1.247,200000
810018,m,1992-09-21,63.0,icse,2010,62.0,cbse,350,2,B.Tech/B.E.,information technology,62.44,350,0,Uttar Pradesh,2014,380,510,515,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.4517,-1.2861,-0.1437,1.1601,-1.4356,180000
1262987,m,1992-12-04,63.0,state board,2010,63.0,state board,15807,2,B.Tech/B.E.,mechanical engineering,63.0,15807,1,Telangana,2014,300,435,390,0.0329370177076901,-1,-1,-1,223,-1,-1,-1,1.8517,-0.2871,1.0859,1.6672,-0.2859,260000
53921,m,1988-03-25,75.4,cbse,2004,68.2,cbse,83,2,B.Tech/B.E.,information technology,80.0,83,0,Uttar Pradesh,2010,555,535,655,0.916869961103619,555,-1,-1,-1,-1,-1,-1,1.2828,1.1248,-0.6343,-1.3478,1.1343,1110000
281866,m,1988-06-25,81.8,cbse,2006,71.8,cbse,4450,2,B.Tech/B.E.,electronics and electrical engineering,64.5,4450,0,Uttar Pradesh,2011,415,525,625,0.824666400671332,-1,400,-1,-1,-1,366,-1,-1.8083,-0.2793,-0.6343,0.0623,-0.1295,170000
1098849,m,1991-11-05,75.85,state board,2009,77.2,state board,992,2,B.Tech/B.E.,information technology,80.0,992,1,Gujarat,2013,525,530,520,0.979521744319216,625,-1,-1,-1,-1,-1,-1,-0.159,0.8784,1.0859,-0.995,1.0554,180000
827639,m,1993-02-01,91.6,cbse,2010,85.6,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,72.7,47,1,Delhi,2014,590,575,635,0.649389714846691,525,356,-1,-1,-1,-1,-1,1.1336,0.5454,0.01,-2.0092,0.8637,340000
133296,m,1988-12-20,66.0,rbse,2006,55.0,rbse,4948,2,B.Tech/B.E.,computer engineering,66.0,4948,1,Rajasthan,2010,405,585,415,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.0537,1.4724,1.4502,145000
878844,m,1993-03-18,50.0,cbse,2010,57.0,cbse,9738,2,B.Tech/B.E.,information technology,65.06,9738,0,Uttar Pradesh,2014,395,425,425,0.744758354008939,385,-1,438,-1,-1,-1,-1,0.4155,-0.6504,0.3034,0.653,-0.4392,120000
295362,f,1989-07-25,89.2,matriculation,2007,86.25,state board,1034,2,B.Tech/B.E.,electronics and communication engineering,76.0,1034,0,Tamil Nadu,2011,465,595,575,0.376059586651545,395,300,-1,-1,-1,313,-1,0.3555,0.9688,0.3817,-1.3478,0.1864,180000
811394,m,1990-04-22,93.8,cbse,2009,76.0,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,72.5,47,1,Delhi,2014,615,415,680,0.338786347219528,425,292,-1,-1,-1,393,-1,1.5644,1.5444,1.8543,-0.3612,0.0973,325000
879261,m,1987-03-24,76.66,state board,2004,64.33,state board,3496,2,B.Tech/B.E.,mechanical engineering,72.02,3496,0,Maharashtra,2012,615,525,430,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.5899,0.5454,0.3174,-0.7415,-0.8608,95000
530147,m,1993-11-07,90.4,cbse,2009,84.6,cbse,11759,2,B.Tech/B.E.,mechanical engineering,83.5,11759,0,Uttarakhand,2013,430,375,530,0.986525019020638,-1,-1,-1,580,-1,-1,-1,-1.8083,-1.9953,-2.521,1.0747,-2.0253,205000
815714,f,1991-10-09,90.8,cbse,2009,82.6,cbse,5717,2,B.Tech/B.E.,computer science & engineering,64.66,5717,0,Maharashtra,2013,485,535,590,0.911395278391328,535,-1,500,-1,-1,-1,-1,0.99,1.2114,1.2396,-2.643,1.6302,280000
1290109,m,1990-11-04,82.67,state board,2008,74.92,state board,12737,2,B.Tech/B.E.,computer engineering,61.36,12737,1,Rajasthan,2014,580,470,425,0.911395278391328,535,-1,500,-1,-1,-1,-1,1.7081,1.0449,1.547,0.0192,0.6721,215000
729532,m,1991-08-11,94.16,state board,2009,95.5,state board,11000,2,B.Tech/B.E.,electronics and communication engineering,83.62,11000,1,Telangana,2013,380,475,575,0.538386892985096,375,333,-1,-1,473,-1,-1,0.8463,1.2114,0.1637,-0.7415,1.0554,200000
1058583,m,1990-03-31,74.6,state board,2007,81.6,state board,3720,2,B.Tech/B.E.,computer science & engineering,67.8,3720,0,Madhya Pradesh,2011,440,425,415,0.356536487724475,465,-1,346,-1,-1,-1,-1,-0.159,0.2124,-1.0659,-0.4879,0.2889,350000
390616,m,1990-10-07,61.73,ssc,2008,60.0,hsc,7495,2,B.Tech/B.E.,computer engineering,63.33,7495,0,Maharashtra,2012,455,395,385,0.308400582860308,355,366,-1,-1,-1,-1,-1,-0.2628,-0.4353,1.2525,0.0623,-0.9194,190000
283428,m,1990-04-05,78.0,cbse,2007,63.0,cbse,374,2,B.Tech/B.E.,information technology,68.1,374,0,Uttar Pradesh,2011,454,535,464,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.0355,0.8128,-1.2148,1.0024,1.6082,520000
64844,m,1987-07-10,74.0,karnataka secondary education board,2005,64.0,pre-university board,1109,2,B.Tech/B.E.,electronics and communication engineering,53.0,1109,1,Karnataka,2010,445,455,405,0.538386892985096,325,333,-1,366,-1,-1,340,1.1283,-0.4353,0.3817,0.1798,0.5024,335000
359993,m,1990-05-20,72.0,state board,2007,60.0,state board,1245,2,B.Tech/B.E.,computer engineering,64.0,1245,1,Tamil Nadu,2012,345,375,315,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-1.1128,-1.3713,-0.344,1.1492,-2.6572,220000
82837,m,1990-03-15,85.6,cbse,2006,79.4,cbse,580,1,B.Tech/B.E.,electronics & instrumentation eng,67.23,580,0,Uttar Pradesh,2011,525,525,565,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.9629,-1.9953,-1.6502,0.6498,-1.2354,450000
239715,m,1989-12-01,89.4,cbse,2006,68.0,cbse,1866,2,B.Tech/B.E.,electronics and communication engineering,68.3,1866,1,Karnataka,2011,635,525,525,0.694479327708463,385,366,-1,-1,-1,313,-1,0.0464,0.3448,0.9623,-0.2902,0.5024,445000
831320,m,1993-05-20,87.7,state board,2010,95.2,state board,9748,2,B.Tech/B.E.,information technology,69.96,9748,1,Telangana,2014,450,555,445,0.744758354008939,455,-1,438,-1,-1,-1,-1,-0.159,-0.4536,0.9322,-0.2344,-0.6692,200000
601131,m,1991-03-25,88.0,cbse,2008,78.0,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,87.9,272,0,Punjab,2013,545,605,575,0.824666400671332,535,400,-1,-1,-1,-1,-1,-3.0315,-2.1186,-1.0659,0.3995,-1.6273,420000
1199988,m,1993-06-17,80.8,state board,2010,81.5,state board,12867,2,B.Tech/B.E.,computer science & engineering,74.0,12867,0,Andhra Pradesh,2014,560,455,405,0.23780283983757,505,-1,315,-1,-1,-1,-1,1.9953,1.0449,0.4711,-1.6289,0.8637,100000
324330,m,1990-01-22,77.6,maharastra board,2008,59.0,maharashtra board,993,2,B.Tech/B.E.,information technology,58.66,993,1,Maharashtra,2012,405,585,334,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.0464,0.9688,-0.1988,-0.7015,-1.2354,120000
1112865,m,1992-09-04,87.0,state board,2010,79.0,state board,14697,2,B.Tech/B.E.,electronics & telecommunications,70.0,14697,0,Maharashtra,2014,440,540,535,0.75618011362902,465,-1,-1,-1,-1,388,-1,-2.1698,-4.2831,-1.8344,-0.4879,-5.0763,315000
305041,f,1990-01-18,89.8,cbse,2007,83.8,cbse,5232,2,B.Tech/B.E.,computer engineering,70.0,5232,0,Haryana,2011,535,455,525,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.2628,0.1888,0.3817,-0.2902,1.6082,480000
1062173,m,1992-06-29,80.0,state board,2009,89.0,state board,4557,2,B.Tech/B.E.,computer science & engineering,62.0,4557,1,Telangana,2013,325,530,405,0.356536487724475,275,-1,346,-1,-1,-1,-1,0.99,0.3789,-0.2974,-1.1218,-1.244,145000
327623,m,1990-09-27,84.0,cbse,2008,83.0,cbse,7542,2,B.Tech/B.E.,information technology,74.5,7542,1,Delhi,2012,725,465,555,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.4173,0.7348,-0.0537,-0.52527,-0.4455,450000
360992,f,1990-10-24,91.0,state board,2008,80.0,state board,2342,2,B.Tech/B.E.,electronics and communication engineering,76.0,2342,1,Tamil Nadu,2012,535,475,415,0.538386892985096,-1,333,-1,-1,-1,286,-1,-0.5719,-0.1232,0.3817,-0.5253,0.5419,235000
1044759,m,1992-01-05,89.6,cbse,2010,83.8,cbse,13128,2,B.Tech/B.E.,electronics and communication engineering,76.4,13128,1,Delhi,2014,650,565,595,0.338786347219528,505,292,-1,-1,-1,-1,-1,0.7027,0.2124,-0.2974,0.3995,1.0554,330000
454921,m,1988-10-30,82.0,0,2008,60.0,0,272,2,B.Tech/B.E.,information technology,80.0,272,0,Punjab,2012,585,525,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.1082,0.3448,-0.9245,-0.7603,-0.7615,320000
283164,m,1989-06-15,70.0,icse,2006,73.8,isc,4234,2,B.Tech/B.E.,computer engineering,70.13,4234,0,Uttar Pradesh,2011,825,505,485,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.51,0.8128,1.2525,0.8848,0.5024,715000
1238094,m,1990-09-09,59.57,state board,2007,55.0,state board,272,2,M.Tech./M.E.,computer science & engineering,88.0,272,0,Punjab,2015,395,540,535,0.992259189330951,665,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,-1.8344,-0.8682,-0.0943,145000
702081,m,1990-09-20,83.0,cbse,2008,81.0,cbse,2027,2,B.Tech/B.E.,electronics and electrical engineering,79.2,2027,0,Haryana,2012,440,655,705,0.837620725714257,285,-1,-1,-1,500,-1,-1,-1.0208,0.3789,0.6248,-1.6289,-0.2859,180000
470741,f,1990-08-06,67.8,0,2008,65.2,0,12184,2,B.Tech/B.E.,computer engineering,72.18,12184,0,Madhya Pradesh,2012,525,305,405,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,0.0328,-0.7794,-0.2902,0.7788,180000
1088859,m,1992-06-27,82.4,icse,2010,81.2,icse,8159,2,B.Tech/B.E.,information technology,69.0,8159,0,Uttar Pradesh,2014,535,470,585,0.622642915849938,385,-1,407,-1,-1,-1,-1,0.99,1.0449,0.6248,-0.8682,-1.6273,75000
431891,f,1989-10-09,79.0,icse,2008,74.6,cbse,5232,2,B.Tech/B.E.,computer engineering,71.2,5232,0,Haryana,2012,525,435,505,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-1.4606,-1.0593,-0.344,1.1492,-2.3412,280000
272323,f,1989-08-24,81.2,cbse,2007,82.8,cbse,11537,2,B.Tech/B.E.,computer engineering,73.0,11537,0,Uttar Pradesh,2011,525,625,585,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.51,1.1248,0.5269,-0.7603,0.6603,390000
1008832,m,1992-06-28,73.5,state board,2009,71.0,state board,6518,2,B.Tech/B.E.,mechanical engineering,71.0,6518,0,Uttar Pradesh,2013,570,545,500,0.829584599793067,-1,-1,-1,469,-1,-1,-1,0.99,0.8784,0.6248,-1.5021,0.6721,325000
852303,m,1992-06-07,90.6,state board,2009,94.3,state board,11490,2,B.Tech/B.E.,electronics and communication engineering,84.0,11490,0,Andhra Pradesh,2013,520,460,620,0.493596387301038,455,324,-1,-1,-1,-1,-1,0.99,0.5454,0.7785,-1.6289,0.6721,300000
794755,f,1992-04-05,91.6,icse,2010,90.2,cbse,13439,2,B.Tech/B.E.,computer science & engineering,74.0,13439,0,Jharkhand,2014,615,610,680,0.978799292641428,495,-1,561,-1,-1,-1,-1,0.2718,0.8784,-1.6807,1.0333,0.6721,450000
535627,m,1992-12-17,86.0,cbse,2010,83.8,cbse,12290,2,B.Tech/B.E.,information technology,77.0,12290,0,Himachal Pradesh,2014,555,605,560,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.9737,1.4368,0.5994,-0.2902,0.3444,505000
612621,m,1992-06-18,73.0,cbse,2009,79.0,state board,12755,2,B.Tech/B.E.,electronics and communication engineering,75.0,12755,0,Tamil Nadu,2013,440,315,430,0.538386892985096,-1,333,-1,-1,-1,420,-1,-0.4463,-1.9521,-0.4511,-0.4879,-1.4356,240000
797585,m,1989-11-14,65.0,state board,2007,50.0,state board,7000,2,MCA,computer application,73.14,7000,1,Karnataka,2013,625,495,430,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.8772,-0.6201,-0.4511,0.653,-0.4776,240000
294861,m,1988-12-12,86.0,tn state board,2006,82.0,tn state board,431,2,B.Tech/B.E.,information technology,71.0,431,0,Tamil Nadu,2010,485,505,505,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.0355,-0.1232,0.2366,-0.6428,-0.6035,200000
919485,m,1993-02-28,86.0,cbse,2010,74.44,cbse,7376,2,B.Tech/B.E.,computer science & engineering,73.38,7376,0,Uttar Pradesh,2014,520,575,650,0.486747008438193,695,-1,376,-1,-1,-1,-1,0.5591,-0.4536,-0.6048,-0.6147,-0.0943,450000
328471,m,1990-08-18,91.6,cbse,2008,85.8,cbse,55,2,B.Tech/B.E.,electronics and communication engineering,77.7,55,0,Uttar Pradesh,2012,534,575,685,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,1.5928,0.5269,-0.1727,0.1864,335000
319780,f,1989-01-23,89.0,cbse,2006,78.0,cbse,6038,2,B.Tech/B.E.,computer engineering,73.14,6038,0,Uttar Pradesh,2011,545,485,544,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.51,0.5008,0.672,-0.43717,0.3444,310000
190589,f,1987-04-20,87.4,cbse,2005,83.0,cbse,4441,1,B.Tech/B.E.,biotechnology,71.0,4441,0,Madhya Pradesh,2011,645,485,544,-1.0,355,-1,-1,-1,-1,-1,-1,0.51,0.5008,0.672,0.0623,0.6603,450000
31330,m,1986-05-29,78.0,cbse,2004,83.0,cbse,2,1,B.Tech/B.E.,information technology,72.13,2,1,Delhi,2010,444,555,695,0.999904558268382,804,-1,-1,-1,-1,-1,-1,0.6646,0.3448,0.8171,0.6498,0.0284,600000
945679,m,1991-09-27,93.33,icse,2009,76.66,cbse,8440,1,B.Tech/B.E.,ceramic engineering,72.0,8440,0,Orissa,2014,650,570,750,-1.0,515,-1,-1,-1,-1,-1,-1,0.5591,0.3789,-0.1437,-0.2344,0.6721,335000
743559,m,1991-12-13,75.0,cbse,2008,77.0,cbse,708,2,B.Tech/B.E.,electronics and communication engineering,70.45,708,0,Karnataka,2013,455,595,545,0.112139438207403,425,228,-1,-1,-1,-1,-1,1.2772,1.2114,1.3933,-0.1076,0.8637,150000
795018,m,1991-06-26,71.3,cbse,2008,63.8,state board,222,2,MCA,computer application,79.6,222,0,Jharkhand,2014,325,475,370,0.622642915849938,425,-1,407,-1,-1,-1,-1,-1.308,-0.2871,-0.2974,1.1601,-1.244,180000
1288243,m,1992-08-18,81.0,cbse,2012,73.0,cbse,23,2,B.Tech/B.E.,information technology,61.6,23,0,Uttar Pradesh,2014,640,570,495,0.356536487724475,535,-1,346,-1,-1,-1,-1,-0.4463,0.8784,0.4711,-2.136,0.6721,360000
662316,m,1990-12-19,55.0,state board,2009,68.0,state board,10881,2,B.Tech/B.E.,computer engineering,74.9,10881,1,West Bengal,2013,440,560,545,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.5591,0.3789,1.3933,-1.2486,-1.0524,180000
553393,f,1990-10-24,83.4,cbse,2008,88.2,cbse,13210,2,B.Tech/B.E.,electronics and communication engineering,72.3,13210,0,Uttar Pradesh,2013,450,450,445,0.124502074009537,-1,233,-1,-1,-1,-1,-1,0.4155,0.3789,1.2396,1.0333,-0.0943,180000
928178,m,1991-10-08,64.8,state board,2009,69.4,state board,7736,2,B.Tech/B.E.,information technology,73.8,7736,0,Chhattisgarh,2013,465,475,385,0.356536487724475,525,-1,346,-1,-1,-1,-1,0.1282,0.8784,-0.1437,-0.2344,0.2889,240000
1044834,m,1993-09-26,83.5,cbse,2010,87.2,cbse,7542,2,B.Tech/B.E.,computer science & engineering,79.95,7542,1,Delhi,2014,580,615,510,0.953899775079926,485,-1,530,-1,-1,-1,-1,0.5591,1.0449,-0.6048,0.7798,-1.0524,350000
47016,m,1988-02-29,82.27,matriculation,2006,80.58,state board,434,2,B.Tech/B.E.,electronics and communication engineering,61.0,434,1,Tamil Nadu,2010,495,465,575,0.124502074009537,275,233,-1,180,-1,-1,-1,-0.4173,-0.7473,-0.0537,0.2973,0.0284,400000
1255815,m,1993-08-21,71.1,cbse,2011,64.5,state board,14169,2,B.Tech/B.E.,mechanical engineering,60.05,14169,0,Uttar Pradesh,2015,560,340,390,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.0154,-0.6201,-0.4511,0.1459,-1.244,150000
1293567,m,1992-05-27,91.4,icse,2010,81.2,cbse,11848,1,B.Tech/B.E.,computer science & engineering,73.0,11848,0,Bihar,2015,755,640,740,0.998876108102859,685,-1,653,-1,-1,-1,-1,-0.2632,0.8993,-0.4226,-0.3414,0.1275,150000
449905,f,1990-10-12,78.0,cbse,2008,79.4,cbse,4450,2,B.Tech/B.E.,computer engineering,76.76,4450,0,Uttar Pradesh,2012,465,575,625,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.2828,0.7348,0.0552,-0.0552,-0.9194,455000
1037712,m,1992-07-10,77.0,state board,2009,69.0,state board,4979,2,B.Tech/B.E.,electronics and communication engineering,84.1,4979,0,West Bengal,2013,490,590,655,-1.0,385,-1,-1,-1,-1,-1,-1,0.5591,0.7119,0.4711,-1.6289,0.6721,240000
258837,m,1988-07-28,80.0,rbse,2005,75.0,rbse,11444,2,B.Tech/B.E.,electrical engineering,71.56,11444,0,Rajasthan,2011,375,495,445,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.51,0.3448,0.2075,0.9169,0.0284,350000
336787,f,1991-06-03,89.0,0,2008,94.16,0,3076,2,B.Tech/B.E.,information technology,89.2,3076,0,Tamil Nadu,2012,425,515,655,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.0464,1.3198,-0.4891,-1.11277,-0.2875,385000
509967,m,1990-07-23,87.33,rbse,2008,82.46,rbse,11444,2,B.Tech/B.E.,mechanical engineering,73.83,11444,0,Rajasthan,2012,640,610,650,0.995613796625388,-1,-1,-1,616,-1,-1,-1,1.2828,0.8128,0.0914,-0.8778,0.6603,440000
798860,m,1991-09-28,73.94,state board,2009,79.16,state board,9361,2,MCA,computer application,86.0,9361,0,Tamil Nadu,2013,535,460,680,0.974396112538398,615,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,0.9322,-0.995,-0.4776,380000
334430,m,1989-09-09,79.8,0,2007,81.0,0,1622,2,B.Tech/B.E.,electronics and communication engineering,76.03,1622,0,Madhya Pradesh,2012,425,535,605,0.694479327708463,-1,366,-1,-1,-1,-1,-1,1.4374,0.1498,-0.598,-1.58287,-0.7615,420000
331226,f,1991-04-02,92.0,board of secondary education,2008,94.8,board of intermediate education,9769,2,B.Tech/B.E.,electronics and communication engineering,77.33,9769,1,Telangana,2012,505,525,505,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.0464,0.9688,-0.1626,1.3549,-0.7615,360000
794736,m,1990-11-30,76.0,icse,2009,78.0,icse,8346,2,B.Tech/B.E.,electronics and electrical engineering,70.6,8346,0,Uttar Pradesh,2014,730,570,665,0.661834475840071,-1,-1,-1,-1,446,-1,-1,-0.5899,-0.7866,1.0859,-0.1076,-0.4776,320000
325423,m,1989-11-16,78.93,0,2008,65.0,0,7172,2,B.Tech/B.E.,computer engineering,67.63,7172,0,Maharashtra,2012,535,535,455,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.2628,1.5538,0.5994,-0.29027,0.3444,355000
823924,m,1991-09-01,80.6,cbse,2009,74.6,cbse,17205,2,B.Tech/B.E.,computer science & engineering,57.5,17205,0,Punjab,2014,485,440,445,0.356536487724475,485,-1,346,-1,-1,-1,-1,0.2718,0.2124,0.7785,1.9207,-0.6692,180000
244806,m,1989-10-30,83.2,sslc,2007,77.33,puc,2634,2,B.Tech/B.E.,electronics and electrical engineering,75.67,2634,1,Karnataka,2011,655,415,485,0.376059586651545,345,300,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.344,-1.4653,-0.6035,490000
