id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
5910570,DUPLEX APARTMENT WITH ROOFTOP DE PIJP,7976658,Maud,,De Pijp - Rivierenbuurt,52.352509999999995,4.89458,Private room,2,21,27-06-2017,0.45,2,9,70
27618360,Beautiful and light apartment 10 min from center,6285558,Marco,,Bos en Lommer,52.37532,4.8459,Entire home/apt,2,6,29-04-2019,0.28,1,0,120
32816952,The crown apartment Zeeburgereiland,5094979,Kenneth,,IJburg - Zeeburgereiland,52.37344,4.96399,Private room,1,1,09-08-2019,0.1,1,0,140
33873275,Loft in South Amsterdam with Rooftop,29100110,Emelie,,Zuid,52.34959,4.8506800000000005,Entire home/apt,2,0,,,1,29,200
17248002,"Sunny, light and very comfortable appartment",85112679,Anna,,Buitenveldert - Zuidas,52.33485,4.86963,Entire home/apt,2,8,09-06-2019,0.25,1,0,95
30396649,Cozy studio with roofterras,228245782,Elfie,,Oostelijk Havengebied - Indische Buurt,52.36453,4.93213,Entire home/apt,8,11,27-08-2019,0.6,1,0,53
32338121,"Lovely, comfortable, big apartment + parking",89669016,Nanna,,Osdorp,52.35155,4.80357,Entire home/apt,3,0,,,2,0,115
13721210,Close to the city centre in a quiet neighbourhood,53212138,Vladimir,,Noord-Oost,52.40428,4.93038,Entire home/apt,2,5,23-10-2016,0.11,1,0,150
15780515,Spectacular Loft - central & quiet!,102064815,Kirsten,,Zuid,52.35949,4.86929,Entire home/apt,2,296,08-06-2020,6.82,2,235,139
1866565,Cool flat in Center Amsterdam,9732292,Greg,,Westerpark,52.38881,4.89004,Entire home/apt,3,25,11-02-2018,0.31,1,0,131
22081165,"A Cosy, Creatieve & Colorful Apartment in 'Oost'",12007334,Lotta,,Oud-Oost,52.36098,4.92575,Entire home/apt,4,9,08-02-2020,0.39,1,7,90
8281117,Great kid friendly 2 bedroom+garden,8019333,Katia,,Bos en Lommer,52.38086,4.856269999999999,Entire home/apt,7,0,,,1,0,90
22559057,The Perfect Guesthouse with private bathroom,137145571,Sagit,,Watergraafsmeer,52.35335,4.92795,Private room,2,103,23-02-2020,3.66,2,0,80
38160285,Scandinivian design house across Amsterdam Canal,269050,Camiel,,Centrum-West,52.374829999999996,4.88169,Entire home/apt,1,15,02-03-2020,1.58,2,278,175
75444,Cottage Room- Completely Private,399879,Tina,,Oud-Oost,52.36551,4.92848,Private room,3,324,16-03-2020,2.95,3,44,70
8167933,Rustig en ruim appartement,8342859,Nienja,,Watergraafsmeer,52.3502,4.940930000000001,Entire home/apt,3,3,26-05-2016,0.06,1,0,100
14553702,Spacious one-bedroom apartment right by Westerpark,38953420,Nadia,,Westerpark,52.38447,4.8725,Entire home/apt,3,10,10-09-2018,0.27,1,0,90
3165630,"Apartment with sunny garden, close to city centre",4592684,Noortje,,De Baarsjes - Oud-West,52.361670000000004,4.8511,Entire home/apt,3,6,01-08-2019,0.17,1,0,99
28049145,Light and spacious apartment in Amsterdam centre,18047532,Daan,,De Pijp - Rivierenbuurt,52.352,4.889880000000001,Entire home/apt,2,10,13-10-2019,0.48,1,0,250
5148662,Cozy apartment in middle of A'dam,2541713,Annelotte,,De Baarsjes - Oud-West,52.36658,4.87328,Entire home/apt,2,36,31-03-2019,0.56,1,0,150
12082984,Private room in Old West apt,17426840,Sam,,De Baarsjes - Oud-West,52.36936,4.87035,Private room,1,1,10-04-2016,0.02,2,0,100
22204648,Light appartment close to Amsterdam,6539882,Merel,,Watergraafsmeer,52.34317,4.95469,Entire home/apt,5,0,,,1,0,120
30553458,Large 2-Bedroom Apt close to Oosterpark (4pax),229196646,Short Stay Group,,Oud-Oost,52.35905,4.92704,Hotel room,1,3,23-12-2019,0.35,5,335,242
19025765,Charming Jordaan apartment with balcony | Centre,132763271,Danza,,Centrum-West,52.37993,4.882619999999999,Entire home/apt,3,7,30-06-2017,0.19,1,0,130
23592696,Cosy apartment next to the center of Amsterdam,71939473,Valeriya & Jason,,Oostelijk Havengebied - Indische Buurt,52.362390000000005,4.94022,Private room,3,15,21-07-2019,0.61,1,0,61
35638727,3 Bedroom Apartment with Rooftop in Amsterdam West,14874061,Jasper,,Bos en Lommer,52.37493,4.86022,Entire home/apt,3,5,25-07-2019,0.43,31,0,275
26143265,luxurious Leidsesquare apartment,196518728,Johnathan,,Centrum-Oost,52.3619,4.88508,Entire home/apt,3,18,20-01-2020,0.78,4,76,300
13107280,★Charming city center apartment with canal view★,38422723,Nathalie,,De Baarsjes - Oud-West,52.36436,4.8708,Entire home/apt,2,41,21-11-2019,0.85,1,0,200
20764993,Cityview Penthouse 116m2 (with big roof terrace ),146759473,Joost,,Bos en Lommer,52.38466,4.8570199999999994,Entire home/apt,2,1,01-01-2018,0.03,1,0,197
29448382,Top Floor Oud-West Apartment with canal view,17446913,Julie,,De Baarsjes - Oud-West,52.37112,4.86814,Entire home/apt,6,0,,,1,87,196
7506970,BEAUTIFULL canal view apt. located trendy Pijp!,5559308,Gabi Marie,,De Pijp - Rivierenbuurt,52.35172,4.88767,Entire home/apt,4,6,01-07-2019,0.1,1,0,125
3450398,Patio-house with sun terrace ,17437419,Meike,,Oostelijk Havengebied - Indische Buurt,52.37148,4.93954,Entire home/apt,4,15,01-08-2017,0.21,1,0,150
34526037,Spacious room in nice apartment,91551000,Stefan,,De Baarsjes - Oud-West,52.37231,4.8551400000000005,Private room,3,26,12-03-2020,2.1,1,179,90
2802139,Cosy Apartment Amsterdam Oud-Zuid,14331753,Melanie,,Zuid,52.34703,4.86028,Entire home/apt,3,21,31-07-2017,0.45,1,0,89
43673580,Charming brand new house boat apartment,22075247,Saskia,,Oud-Noord,52.400459999999995,4.90164,Entire home/apt,2,0,,,1,156,130
6160039,Lovely Apartment with Parkview,31956790,Nicoline,,De Baarsjes - Oud-West,52.36015,4.84955,Entire home/apt,3,1,02-06-2019,0.08,1,0,157
36090024,Deluxe houseboat | couple retreat | CITY CENTRE!,1464510,Wendy And Bram,,Centrum-West,52.38044,4.8886,Entire home/apt,2,1,07-07-2019,0.09,78,0,240
35062243,Room in Bright design apartment in A+ Location,9875065,Steve,,De Baarsjes - Oud-West,52.372409999999995,4.86434,Private room,2,5,05-01-2020,0.43,1,239,95
13008911,Spacious unique modern design home,5948257,Jessica,,Oud-Oost,52.35792,4.92017,Entire home/apt,3,0,,,1,90,350
19938339,Appartement aan Oosterpark,15158082,Rik,,Oud-Oost,52.3614,4.92546,Entire home/apt,3,3,11-06-2018,0.09,1,0,120
2977541,Modern family house with garden,15185862,Bernard & Suzan,,Watergraafsmeer,52.351290000000006,4.93837,Entire home/apt,3,21,28-04-2019,0.29,1,17,170
24814024,Light spacious Vondelpark apartment,18853366,Merel & Pieter,,De Baarsjes - Oud-West,52.36097,4.871,Entire home/apt,1,36,28-02-2020,1.46,2,0,400
27651212,Cutest place in Amsterdam WestSide,126613958,Firo & Adam,,Bos en Lommer,52.38492,4.8533800000000005,Entire home/apt,1,17,27-10-2019,0.89,5,89,135
41947100,"Lovely, spacious & light apartment @ Baarsjes area",331953182,Karen,,De Baarsjes - Oud-West,52.368990000000004,4.84889,Entire home/apt,3,0,,,1,0,150
21833231,Central Bedroom with Great View!,147408776,Roy,,Centrum-Oost,52.37415,4.9065199999999995,Private room,1,0,,,2,0,125
22062268,"Beautiful, bright apartment near city center",42919276,Carlfried,,Westerpark,52.38453,4.8711400000000005,Entire home/apt,3,16,02-01-2020,0.6,1,102,250
29922227,COZY TOP FLOOR STUDIO (with a private roof terras),10528744,Joel,,De Pijp - Rivierenbuurt,52.35324,4.8981900000000005,Private room,1,45,15-03-2020,2.43,1,0,75
13108889,Fine & well decorated apartment in Amsterdam West,72868402,Victor,,De Baarsjes - Oud-West,52.363620000000004,4.85761,Entire home/apt,2,13,27-08-2017,0.27,1,0,100
13385603,Apartment with large balcony and sunny garden,36923010,Mireille,,Oud-Oost,52.35629,4.910769999999999,Entire home/apt,5,26,10-02-2020,0.56,1,0,145
26091155,Comfortable Family apartment with free parking,149904963,Rama,,De Aker - Nieuw Sloten,52.35024,4.77821,Entire home/apt,3,5,28-07-2019,0.22,1,0,148
15431815,Lovely spacious terraced house,12532564,Thomas,,Oostelijk Havengebied - Indische Buurt,52.36727,4.94983,Entire home/apt,2,31,21-10-2019,0.7,1,332,175
2337807,cozy room w/ private sink & shower,10569558,Velvet,,De Pijp - Rivierenbuurt,52.3562,4.90422,Private room,1,102,24-11-2019,1.36,1,282,57
42241245,Room for up to three people near Amstel river in great area,138369331,Wesley,,Watergraafsmeer,52.334740000000004,4.93203,Private room,2,0,,,18,126,49
16067752,Charming appartment in the centre of Amsterdam,20478116,Laura,,Centrum-West,52.3723,4.8793,Entire home/apt,5,1,19-12-2016,0.02,1,0,100
6680280,Cosy Apartment in Amsterdam West,26693483,Simone,,Bos en Lommer,52.3829,4.85332,Entire home/apt,3,0,,,1,0,90
35864529,"Stylish, spacious house",24733428,Jo,,Oud-Oost,52.35137,4.91319,Entire home/apt,4,0,,,1,89,250
6722220,Beautiful trendy and bright apartment,9684747,Rosan,,Oud-Oost,52.356390000000005,4.92244,Entire home/apt,4,5,08-07-2019,0.08,1,0,110
16172050,Apartment & roof terrace on the Albert Cuyp Market,18925294,Mimi,,De Pijp - Rivierenbuurt,52.35651,4.8947199999999995,Entire home/apt,3,14,05-06-2019,0.37,1,361,200
41764139,Luxury villa,232531597,Merel,,Noord-West,52.41017,4.90768,Entire home/apt,3,0,,,1,161,298
6194306,only 13 min. by tram to central station,5446448,Patty,,IJburg - Zeeburgereiland,52.3614,4.98188,Entire home/apt,3,10,03-07-2017,0.16,1,0,209
3590060,Monumental 2 bedroom apartment in city centre,4685354,Michelle,,Centrum-Oost,52.36938,4.906540000000001,Entire home/apt,5,7,15-08-2019,0.21,1,36,235
12838497,Bright apartment in Amsterdam South,8757796,Bart,,De Pijp - Rivierenbuurt,52.34231,4.9118900000000005,Entire home/apt,3,22,24-10-2018,0.44,1,0,100
27620348,Appartement in de Jordaan,22118096,"Jeroen, Simone & Zoe",,Centrum-West,52.37943,4.88456,Entire home/apt,2,15,17-04-2019,0.72,1,0,225
11415119,Cute apartment in Amsterdam Noord,34177068,Roy,,Oud-Noord,52.38524,4.91763,Entire home/apt,1,1,06-03-2016,0.02,1,0,90
20706047,Charming apartment with terrace in Oud Zuid,23739964,Elena,,Zuid,52.34561,4.85961,Entire home/apt,2,1,20-11-2017,0.03,1,0,130
13003301,"Airy, modern apartment with a view",9422702,Nina,,Bos en Lommer,52.379329999999996,4.83899,Private room,4,5,18-02-2019,0.1,1,0,120
14911690,Rent-Entire creative apartment - Centre Amsterdam,93086138,Chantal,,De Baarsjes - Oud-West,52.3697,4.853940000000001,Entire home/apt,3,18,09-03-2020,0.4,1,12,92
652575,Lovely apartment in dynamic Pijp for rent!,3280080,Meltem,,De Pijp - Rivierenbuurt,52.35711,4.895980000000001,Entire home/apt,3,28,29-07-2019,0.33,1,30,90
25733268,Private Studio in Amsterdam West,165630458,Kimberley,,Geuzenveld - Slotermeer,52.38002,4.83288,Entire home/apt,1,3,15-07-2018,0.13,1,0,100
27866063,Two floor luxury home (2 bathrooms + roof terrace),210483430,Ebru,,Zuid,52.3537,4.863919999999999,Entire home/apt,2,7,27-02-2020,0.33,1,0,650
8971122,"Luxurious,Spacious & Modern apartment in Amsterdam",46878277,Melvin,,Osdorp,52.34973,4.79537,Private room,2,5,14-04-2017,0.11,2,0,105
36745822,Sunny Room in Amsterdam,71864010,William,,Geuzenveld - Slotermeer,52.3785,4.82031,Private room,1,34,04-03-2020,3.38,1,0,50
38698905,Private&Cozy bedroom near Central and Metro/train,154433811,Holly,,Slotervaart,52.366620000000005,4.83903,Private room,1,45,29-02-2020,5.17,4,0,50
40821443,COZY MOZY ROOM IN THE HEART OF AMSTERDAM,317509630,Noro,,Westerpark,52.39141,4.8806400000000005,Private room,2,6,19-04-2020,1.06,1,365,80
5630211,"Comfy, bright Room, Amsterdam West",21414295,David,,Bos en Lommer,52.3757,4.85728,Private room,2,8,05-10-2015,0.13,2,0,90
171498,Authentic Amsterdam Experience@Townhouse w/Rooftop,818319,Thijs,,Zuid,52.3559,4.87919,Entire home/apt,2,5,02-03-2020,1.0,1,97,140
17326364,"Light, Cosy, City Centre Studio with new Furniture",116964548,Janine,,Centrum-Oost,52.3629,4.9045,Private room,2,5,21-05-2017,0.13,1,0,75
21091856,Terrific apartment in hip East Side,20725551,Bram,,Oostelijk Havengebied - Indische Buurt,52.364670000000004,4.93952,Entire home/apt,2,10,01-06-2019,0.31,1,28,139
39308217,Modern and luxury 87m2 appartment by the water,31923663,Marco,,IJburg - Zeeburgereiland,52.35387,5.003019999999999,Entire home/apt,3,11,08-03-2020,1.4,1,44,175
24461399,Cozy apartment Amsterdam Oud-West,27083129,Anke,,De Baarsjes - Oud-West,52.36241,4.86648,Entire home/apt,3,15,28-06-2019,0.58,1,0,120
1194317,Spacious and Cosy apartment in East,6367434,Dirk & Maike,,Watergraafsmeer,52.34819,4.9383099999999995,Entire home/apt,3,20,20-06-2019,0.24,1,365,200
37878360,"Light, spacious apartment in South of Amsterdam",21621391,Fabian & Michelle,,De Pijp - Rivierenbuurt,52.34087,4.903919999999999,Entire home/apt,2,4,23-09-2019,0.43,1,0,130
31945078,Bed in 6 Bed Dorm,237150727,The Flying Pig Uptown,,Zuid,52.36032,4.8784,Hotel room,1,37,18-01-2020,3.26,3,1,1000
10250192,"Romantic apartment in the Jordaan, near Anne Frank",22231144,Annelot,,Centrum-West,52.37556,4.87881,Entire home/apt,2,21,25-09-2018,0.45,1,0,87
19538549,Boot House with view over the water,137237592,Nick,,De Aker - Nieuw Sloten,52.3353,4.80169,Private room,2,50,15-03-2020,2.31,1,168,138
37631417,beautiful apartment in the center of Amsterdam,284324285,Pieter,,Centrum-West,52.37277,4.89795,Entire home/apt,1,18,08-03-2020,1.95,1,357,268
21171261,Cosy studio in lovely location,152835632,Liesbeth,,De Baarsjes - Oud-West,52.36533,4.87805,Private room,3,65,14-03-2020,2.01,1,23,99
12897197,Cosy apartment in most fashionable part of town,70634119,Mark,,De Pijp - Rivierenbuurt,52.35693,4.8901699999999995,Private room,1,94,10-03-2020,1.91,1,356,180
11674634,"NEW! Fabulous, sunny houseboat on beautiful spot .",15796480,Marina,,Noord-Oost,52.382870000000004,4.96235,Entire home/apt,7,0,,,1,15,375
27122613,Traditional dyke house 10 mins to Amsterdam Center,204152519,Marcel,,Noord-Oost,52.37903,4.9957,Entire home/apt,5,3,24-11-2018,0.13,1,0,200
20041284,Nice double room apartment in Amsterdam West,80701121,Rik,,Bos en Lommer,52.375840000000004,4.83902,Entire home/apt,2,3,11-03-2018,0.09,1,0,109
14249115,Nice apartment close to Amsterdam center,24213184,Adriana,,De Baarsjes - Oud-West,52.363640000000004,4.85626,Entire home/apt,2,9,23-09-2016,0.19,1,0,95
34882977,"Great apartment in ""Pijp"" area, with large garden!",262952533,Asya,,De Pijp - Rivierenbuurt,52.35199,4.88785,Entire home/apt,3,7,30-10-2019,0.62,1,0,150
18411342,Cute 1BR House near Center,127938,Mirte,,Oud-Noord,52.39145,4.90714,Entire home/apt,1,22,16-09-2019,0.58,2,45,140
42527816,Vondelpark City Center Amsterdam,338713826,Maximilian,,De Baarsjes - Oud-West,52.35876,4.86296,Entire home/apt,15,0,,,1,364,70
484836,Modern 3 bedroom apt. + garden near Jordaan,2396890,Esther,,De Baarsjes - Oud-West,52.37066,4.86025,Entire home/apt,3,54,21-09-2019,0.56,1,0,200
10809128,"Stylish with garden at Noorderpark in hip ""Noord""",3802550,Björn,,Oud-Noord,52.396370000000005,4.91735,Entire home/apt,2,6,02-01-2018,0.15,1,20,174
12596322,'THE MANSION' 17P Private Hotel,68338234,Dries,,Centrum-Oost,52.36387,4.880809999999999,Entire home/apt,2,164,17-03-2020,3.31,5,253,360
30418811,Home in Amsterdam West,209573358,Maaike,,Bos en Lommer,52.38035,4.84791,Entire home/apt,5,0,,,1,0,110
32983731,Nice room in cozy house near Westerpark!!,7168181,Maarten,,Westerpark,52.38946,4.87783,Private room,5,6,23-07-2019,0.41,1,0,99
4594303,Room in De Pijp,2315881,Sonia,,De Pijp - Rivierenbuurt,52.35344,4.88997,Private room,2,8,21-08-2018,0.12,2,0,80
1929777,** PERFECT location: metro Europaplein - 2 BR**,9790923,Jantine,,De Pijp - Rivierenbuurt,52.34394,4.891290000000001,Entire home/apt,2,29,02-06-2019,0.63,1,0,230
38177034,Spacious Apartment | Amsterdam West | 63m2!,21036002,Nadja,,De Baarsjes - Oud-West,52.36929,4.85986,Entire home/apt,2,2,24-09-2019,0.22,1,0,151
3365308,Cozy Garden Apartment Central Amsterdam,16937413,Carina,,De Baarsjes - Oud-West,52.36118,4.866709999999999,Entire home/apt,2,57,02-01-2020,0.8,1,0,150
12997843,Bright 1 bedroom apartment with balcony,14788374,Jan,,De Pijp - Rivierenbuurt,52.34165,4.90773,Entire home/apt,2,7,29-12-2018,0.15,1,0,150
16389105,Cosy Private Room With A View On A Houseboat,72546470,Tom & Dorien,,Centrum-West,52.381009999999996,4.87982,Private room,2,82,15-03-2020,1.95,2,287,135
22399539,Lovely room for 2 in Amsterdam city center.,24232995,Liona,,De Baarsjes - Oud-West,52.3714,4.85869,Private room,4,6,29-09-2018,0.21,1,0,80
40505775,"quiet place,free parking,close to public transport",253781754,Annemieke,,Noord-West,52.41081,4.92469,Private room,1,0,,,2,0,80
23100840,"Family house with parking space, children friendly",22389846,Zdenka,,Noord-West,52.410790000000006,4.90001,Entire home/apt,2,16,01-01-2020,0.59,1,142,150
4878394,New big apartment (80m2) with garden!,20017740,Stefan,,Oud-Oost,52.35758,4.9263699999999995,Entire home/apt,3,11,29-03-2019,0.17,1,160,175
36197432,"Nice apartment with a view, next to city center.",6061981,Jurriaan,,De Baarsjes - Oud-West,52.36866,4.872809999999999,Entire home/apt,3,4,25-02-2020,0.37,1,44,185
5860147,Spacious Apartment in De Pijp ,11601106,Sonja,,De Pijp - Rivierenbuurt,52.35309,4.89815,Entire home/apt,2,72,16-02-2020,1.15,2,284,795
32483053,House for a family in Amsterdam,15343211,Brigitte,,Gaasperdam - Driemond,52.30068,4.99524,Entire home/apt,4,2,05-05-2019,0.15,1,176,150
40381500,Trendy Amsterdam apartment in great location,28232421,Blair,,Centrum-Oost,52.36013,4.89308,Entire home/apt,4,3,05-01-2020,0.49,1,0,115
13312521,Nice apartment close to Vondelpark!,74990840,Caroline,,De Baarsjes - Oud-West,52.36294,4.86646,Entire home/apt,3,36,27-01-2020,0.76,1,168,125
16309838,Beautiful apartment wth canal view close to Center,9668629,Carlos,,Westerpark,52.38496,4.86923,Entire home/apt,4,7,02-01-2020,0.85,1,0,150
41284919,Unique Canal View Apartment in Oud-West,17808959,Alan,,Westerpark,52.37389,4.86978,Entire home/apt,1,1,08-03-2020,0.32,1,0,150
13049566,"Familyhome:garden,free parking,metro 10 min-Centre",14004831,Lianne,,Noord-Oost,52.40874,4.9351,Entire home/apt,2,11,10-08-2019,0.24,1,0,150
22663747,Modern canal house with floating terrace + parking,26156206,Sarah,,IJburg - Zeeburgereiland,52.35763,4.99474,Entire home/apt,3,12,02-01-2020,0.43,2,0,320
36780899,Family house with garden and free parking,10239444,Marit,,IJburg - Zeeburgereiland,52.34708,5.00707,Entire home/apt,3,2,20-10-2019,0.2,1,0,150
7189328,Charming apartment in great area,28857265,Freek,,De Pijp - Rivierenbuurt,52.35396,4.9028,Entire home/apt,2,5,27-08-2015,0.08,1,0,100
43584324,1 Bed in 8 Bedded Male Dorm Shared Facilities,346637138,Shelter,,Centrum-West,52.3663,4.89425,Shared room,1,0,,,8,90,35
901789,Trendy apartment in Oud-West,4817958,Bastian,,De Baarsjes - Oud-West,52.36975,4.85535,Entire home/apt,2,76,26-02-2020,0.87,1,15,129
21585325,Spacious and Comfy Apartment in the popular Pijp,28682569,Mascha,,De Pijp - Rivierenbuurt,52.35148,4.89507,Entire home/apt,1,0,,,1,0,81
34329217,Great house with large garden! (free parking),259172433,Jeltien,,Noord-West,52.41902,4.90766,Entire home/apt,3,0,,,1,0,140
22545860,Spacious bohemian apartment | Amsterdam East,8085750,Florentien,,Centrum-Oost,52.36854,4.93074,Entire home/apt,2,5,23-02-2020,0.18,1,69,150
14067949,120m2. Third floor+attic. Cosy.,84478994,Sjoerd,,Buitenveldert - Zuidas,52.32445,4.87301,Entire home/apt,7,1,22-08-2016,0.02,1,0,80
4773932,SMALLroom in light modern apartment,689016,Cindy,,Oostelijk Havengebied - Indische Buurt,52.3664,4.9381,Private room,2,28,01-12-2019,0.42,2,22,68
40614744,"Spacious ground floor apartment, great location!",91301415,Micheli,,Oud-Oost,52.35324,4.920059999999999,Entire home/apt,3,0,,,1,8,180
18420156,3 floor apartment + roof terrace at centre island,127648195,Suzan,,Oostelijk Havengebied - Indische Buurt,52.372840000000004,4.942419999999999,Entire home/apt,3,7,10-06-2019,0.2,1,0,150
22616573,Jordaan Private Room with Balcony Access,166468718,Lin,,Centrum-West,52.37528,4.881480000000001,Private room,1,82,11-08-2019,2.81,1,0,90
33326302,Lovely home near Vondelpark: great for couples!,68783888,Lotte,,De Baarsjes - Oud-West,52.36318,4.85975,Entire home/apt,2,7,10-11-2019,0.5,1,8,79
1246308,"Cozy stylish apartment in ""de Pijp""",6791423,J. Willem,,De Pijp - Rivierenbuurt,52.35127,4.89989,Entire home/apt,2,69,01-03-2020,0.99,1,0,120
11773527,Modern Apt + Centre+ 2 Bikes,4545258,Kim,,De Baarsjes - Oud-West,52.3703,4.84924,Entire home/apt,3,16,01-01-2019,0.31,1,0,85
24179495,Amazing bright and spacious loft along the Amstel,17710235,Olivier,,Oud-Oost,52.35815,4.90738,Entire home/apt,2,21,15-03-2020,0.99,1,0,360
