id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43073663,Formula 1 Studio with PS4 and Art in Amsterdam,342059962,David,,Geuzenveld - Slotermeer,52.384409999999995,4.8333699999999995,Private room,1,0,,,5,324
12699950,Very spacious appartment (85m2),5533801,Mark,,Slotervaart,52.35464,4.82825,Entire home/apt,1,3,30-06-2019,0.06,1,0
38719489,First Floor Apartment,5833627,Greg,,Centrum-West,52.36613,4.8939,Entire home/apt,1,5,28-02-2020,0.67,17,171
25316393,Bright apartment in the hip De Baarsjes area,14002325,Camilla,,De Baarsjes - Oud-West,52.3724,4.85433,Entire home/apt,4,8,21-10-2019,0.33,1,0
39003650,Amsterdam2stay,298878813,Anna,,Buitenveldert - Zuidas,52.33246,4.87116,Private room,1,5,22-11-2019,0.66,1,0
12970674,"Ensuite bathroom, great location",158271,Parag,,Centrum-Oost,52.36306,4.9083,Private room,1,202,15-03-2020,4.38,1,323
22933278,Stylish apartment near Oosterpark,169830735,Anouk,,Oud-Oost,52.36376,4.92497,Entire home/apt,3,3,05-04-2018,0.11,1,0
20727087,Typical Amsterdam house - City Centre,148425347,Wouter,,Centrum-West,52.37381,4.88946,Entire home/apt,2,2,26-11-2017,0.06,1,0
21692004,Spacious 2 bedroom appartment close to Vondelpark,7298543,Truc,,Slotervaart,52.34963,4.8438099999999995,Entire home/apt,2,0,,,1,0
30026596,Small apartment in lively but quiet neighbourhood,183546093,Bart,,Oostelijk Havengebied - Indische Buurt,52.36273,4.93963,Entire home/apt,2,23,16-02-2020,1.22,1,4
32961506,Sunny Amsterdam,43363746,Ioannis,,Oud-Oost,52.35808,4.9271400000000005,Entire home/apt,3,2,21-04-2019,0.13,1,0
5713368,Industrial loft in Amsterdam North,29621807,Maurice,,Noord-West,52.41133,4.90465,Entire home/apt,3,4,27-08-2017,0.07,1,0
13712862,A Stylish and light apartment near Vondelpark,67438219,Aldo,,De Baarsjes - Oud-West,52.36088,4.86201,Entire home/apt,4,29,31-07-2019,0.61,1,9
27166607,Modern & spacious apartment in Old West Amsterdam,86862264,Bas,,Bos en Lommer,52.37979,4.85789,Entire home/apt,2,13,20-10-2019,0.57,1,44
18668041,Spacious Apartment is vibrant neighbourhood,55892903,Martina,,De Baarsjes - Oud-West,52.37299,4.85426,Entire home/apt,2,33,18-02-2020,0.88,1,0
36620002,Amsterdam apartment in city center,9916796,Claudia,,Centrum-West,52.37665,4.87893,Entire home/apt,2,0,,,1,0
42573133,LEIDSEPLEIN SUITES FOR THOSE DESIRING TOP LUXURY,2856748,Ruchi,,Centrum-Oost,52.363490000000006,4.88316,Entire home/apt,7,0,,,28,365
19579511,"Cozy, bright studio (24m2) with private entrance",86270295,Franca,,Osdorp,52.35322,4.804869999999999,Entire home/apt,2,12,27-09-2017,0.34,1,0
42033895,Ground floor room for two near Amstel river,138369331,Wesley,,Watergraafsmeer,52.33555,4.93313,Private room,2,0,,,18,131
39304988,"Free parking, private suite near NDSM/City Centre",9940492,Sam,,Noord-West,52.41946,4.90672,Private room,2,9,15-03-2020,1.29,1,21
6196535,Cozy apartment next to Rembrandtpark,3727499,Dylan,,De Baarsjes - Oud-West,52.36022,4.84968,Entire home/apt,5,9,19-09-2019,0.16,1,202
7033173,Lovely Renovated Spacious apartment Albert Cuyp,36872336,Annelie,,De Pijp - Rivierenbuurt,52.35044,4.88822,Entire home/apt,3,27,30-12-2019,0.45,1,0
15934725,Spacious & bright apartment with private entrance,21432973,Wietse,,Watergraafsmeer,52.35228,4.92479,Entire home/apt,2,43,16-02-2020,1.0,1,18
21405561,"Apartment, in a cozy houseboat on the Amstel",154781445,Mark,,Watergraafsmeer,52.33954,4.91716,Private room,2,93,15-03-2020,2.9,1,327
18164994,The prefect get away for two!,120669532,Chris,,Centrum-West,52.37327,4.88201,Entire home/apt,4,9,03-05-2018,0.23,1,0
230710,Jordaan apt with views of canals and Westerkerk,1205924,Peter,,Centrum-West,52.37591,4.87807,Entire home/apt,14,16,31-08-2018,0.16,1,0
29813580,Great spacious modern apartment Amsterdam east,10706159,Jordann,,Oud-Oost,52.36139,4.92574,Entire home/apt,3,2,25-11-2018,0.11,1,0
11581438,Beautiful room in an Authentic Amsterdam Apartment,856540,Pierre,,De Pijp - Rivierenbuurt,52.34335,4.89481,Hotel room,1,31,16-02-2020,0.65,2,82
19528615,Appartement Amsterdam,86445082,Niels,,Gaasperdam - Driemond,52.30057,4.98696,Entire home/apt,5,27,10-11-2019,0.78,1,83
6710783,Amsterdam Center Beautiful Flat in Jordaan,8492620,Chetan,,Centrum-West,52.37345,4.88126,Entire home/apt,3,69,02-03-2020,1.14,2,146
22357649,Cosy home close to the Vondelpark,12174223,Christine,,De Baarsjes - Oud-West,52.36439,4.873480000000001,Private room,1,1,18-02-2018,0.04,1,0
35732109,Private studio close to the RAI Amsterdam,114638050,Tzahi,,De Pijp - Rivierenbuurt,52.34194,4.89741,Private room,2,38,16-02-2020,3.29,1,69
30368696,Modern and light Amsterdam-West apartment,31008021,Bette,,Bos en Lommer,52.38178,4.85303,Entire home/apt,2,2,06-05-2019,0.11,1,0
17681983,Cosy and romantic 2P appt near famous Westerpark!,120418905,Michaël,,Westerpark,52.38772,4.88056,Entire home/apt,2,1,18-04-2017,0.03,1,0
40915515,NEW: Cosy studio for 2 in the Jordaan district,317610242,Elisabeth,,Centrum-West,52.37438,4.8821,Private room,3,9,22-03-2020,1.68,1,63
26722918,"Private apartment, stunning view @great location",110753894,Joy,,De Baarsjes - Oud-West,52.3646,4.86066,Entire home/apt,2,22,01-06-2019,0.96,1,0
27447025,Cosy studio in city centre,206834549,Bas,,Centrum-West,52.38073,4.88095,Entire home/apt,2,6,23-02-2019,0.28,1,0
7783993,Boat for Rent during Sail 2015,40959150,Kees,,Oud-Noord,52.39675,4.9153,Entire home/apt,1,11,06-10-2015,0.19,1,0
4640869,"The one you'll love...clean,quiet cozy & central",23886273,Marielle,,De Baarsjes - Oud-West,52.3666,4.87509,Private room,5,175,24-02-2020,2.62,2,198
6296657,Light family house in Amsterdam,5503200,Gwenda,,Noord-Oost,52.39882,4.92563,Entire home/apt,3,1,17-04-2017,0.03,1,189
11843850,Luxury Flowermarket Apartment,9462022,Saskia,,Centrum-West,52.36655,4.89039,Entire home/apt,3,65,24-08-2019,1.28,3,346
7862192,Fully equiped appartment,41439248,Marieke,,Oostelijk Havengebied - Indische Buurt,52.363820000000004,4.9366699999999994,Entire home/apt,5,4,05-05-2019,0.07,1,0
7626486,Private Studio Apartment,18077595,Migo,,Watergraafsmeer,52.35568,4.949269999999999,Entire home/apt,1,0,,,3,0
6242853,Modern cosy place nearby Vondelpark,7773805,Marc En Madeleine,,De Baarsjes - Oud-West,52.361959999999996,4.85351,Entire home/apt,5,9,23-04-2017,0.15,1,0
26006094,Private room in Oud- West (close to Anne Frank),3723952,Gabriela,,Bos en Lommer,52.37669,4.8636800000000004,Private room,2,2,20-08-2018,0.09,2,0
3044309,Happy Family home near RAI,15502460,Cristina,,De Pijp - Rivierenbuurt,52.34135,4.8964300000000005,Entire home/apt,2,19,27-04-2019,0.55,1,145
15767097,Beautiful Amsterdam Apt. with Garden Museum Square,2572266,Abby & Marlene,,Zuid,52.35451,4.88616,Entire home/apt,1,17,01-01-2019,0.39,1,0
28299286,Amsterdam Appartement,213709369,Annie,,Westerpark,52.38456,4.8775699999999995,Entire home/apt,1,0,,,1,0
9064499,Central&quiet studio w/ canal views,5329156,S,,Centrum-West,52.37673,4.87846,Entire home/apt,1,1,10-03-2016,0.02,3,0
27771488,"Spectaculair Canal view  Appartement , city center",209684245,Eleenka,,Centrum-West,52.37709,4.88628,Entire home/apt,2,13,29-10-2018,0.61,1,0
22185838,Cosy double room with view of garden,162092781,Luca,,Bos en Lommer,52.37791,4.8386,Private room,2,0,,,1,0
25335360,"Great Relaxing Apartment,and Lovely room",191342401,Rodrigo,,Buitenveldert - Zuidas,52.32423,4.8766,Private room,1,35,04-03-2020,1.44,2,365
27385579,Big room in Amsterdam. Private bathroom & terrace,4698748,Ellen,,Slotervaart,52.36585,4.83173,Private room,4,50,12-01-2020,2.29,1,88
14462366,Light / Quiet apartment in Amsterdam city centre,22847584,Clemens,,Centrum-West,52.37278,4.88208,Entire home/apt,2,36,17-09-2019,0.78,1,57
19529296,Cozy Apartment near Jordaan & Westerpark,34337825,Moun & Nikky,,Westerpark,52.381240000000005,4.868119999999999,Entire home/apt,3,0,,,1,0
7173886,Luxurious Appartment in Pijp Area,26624234,Veronique,,De Pijp - Rivierenbuurt,52.351929999999996,4.88793,Entire home/apt,1,45,29-04-2019,0.77,1,0
5312713,ROOM WITH GREAT VIEW OVER THE WATER,4781137,Joke  & Gerard,,Noord-West,52.40558,4.90399,Private room,2,81,16-03-2020,1.28,3,238
20639966,Amsterdam gardenhouse,145702181,J.D,,De Baarsjes - Oud-West,52.36692,4.87261,Private room,1,11,09-09-2018,0.48,1,0
40306458,Modern house in a green area in Amsterdam,8275150,Alexander,,Buitenveldert - Zuidas,52.32496,4.88462,Entire home/apt,5,2,02-01-2020,0.37,1,0
37870238,Beautiful light corner apartement in trendy area,18650997,Pauline,,De Baarsjes - Oud-West,52.36605,4.86599,Entire home/apt,3,4,07-02-2020,0.43,1,101
9086369,Unique view in Amsterdam,4875974,Bob,,De Baarsjes - Oud-West,52.36659,4.86292,Entire home/apt,2,23,21-06-2019,0.42,1,19
823448,Stylish apartment for 4 persons with large garden,4323295,Martien En Horacio,,De Baarsjes - Oud-West,52.366640000000004,4.851,Entire home/apt,3,5,06-05-2015,0.06,1,0
37165020,Fully private apt on one of the best loc. of A’dam,245570474,Bastiaan,,Oud-Noord,52.390679999999996,4.92943,Private room,3,14,14-02-2020,1.35,1,357
13906562,Light apartment with canal view in city centre,7402401,Kristan,,Centrum-West,52.37075,4.8771,Entire home/apt,2,17,28-08-2017,0.36,1,0
24180245,"3 storey home next to park, 15m to central A'dam",6564720,Barnaby & Annelie,,Noord-Oost,52.39192,4.9541699999999995,Entire home/apt,3,8,29-07-2019,0.31,1,0
19396795,3-floor garden apartment near the Vondelpark,135029595,Carmen,,De Baarsjes - Oud-West,52.35964,4.86252,Entire home/apt,6,3,07-08-2018,0.09,1,0
3581858,Child friendly lovely ap w/ garden,18042726,Andre,,De Baarsjes - Oud-West,52.360690000000005,4.8643,Entire home/apt,3,19,26-08-2018,0.27,1,0
15766031,Apartment in Amsterdam-West (Bos & Lommer),38058269,Leonore,,Bos en Lommer,52.3785,4.847119999999999,Entire home/apt,2,2,29-04-2018,0.08,1,0
13472401,4person apartment in the heart of lively Amsterdam,37013472,Laura,,Oostelijk Havengebied - Indische Buurt,52.36403,4.938359999999999,Entire home/apt,2,2,11-11-2018,0.04,1,0
6567951,Bright City Apartment Amsterdam,11691547,Joeri & Charlotte,,De Pijp - Rivierenbuurt,52.35549,4.88831,Private room,3,235,02-03-2020,3.93,1,0
18127226,Private appartment,124931999,Fred,,Buitenveldert - Zuidas,52.32646,4.85805,Entire home/apt,14,8,21-07-2017,0.21,1,0
35122795,Spacious familyhome incl. parkingplace,264548819,Serge,,IJburg - Zeeburgereiland,52.35543,4.99544,Entire home/apt,3,0,,,1,0
38740349,"Stylish apartment Vondelpark, Amsterdam Centre",187524572,E,,De Baarsjes - Oud-West,52.3624,4.87427,Entire home/apt,4,4,11-03-2020,0.49,1,89
28196365,"Small room Zuidas, business centre and VU and RAI",8864798,Jeannette,,Buitenveldert - Zuidas,52.33504,4.86943,Private room,2,61,23-02-2020,2.86,2,0
5382857,The ideal family house in Amsterdam,7438957,Sharon,,De Pijp - Rivierenbuurt,52.357459999999996,4.89953,Entire home/apt,3,1,30-06-2015,0.02,1,0
4153045,Cosy Amsterdam-Center Apartment,2089403,Walter,,Centrum-Oost,52.359159999999996,4.896780000000001,Entire home/apt,3,10,07-08-2018,0.15,1,160
2728371,Amazing modern houseboat great view,4394569,Nynke & Roderick,,Watergraafsmeer,52.34661,4.91308,Entire home/apt,3,34,02-01-2020,0.55,1,23
12141525,Shroom Room - FireJuice Amsterdam,3335546,Sonia,,Noord-West,52.42426,4.89153,Private room,2,76,03-11-2019,1.5,2,70
11201740,Room in apartment in Hip LivelyWest,16360879,Jan,,De Baarsjes - Oud-West,52.37017,4.85243,Private room,3,5,02-06-2019,0.11,2,0
18265770,"Mooi app 5h,uitzicht park ,15 min van adam cntr",126262199,Edainn,,Bijlmer-Centrum,52.30653,4.95838,Entire home/apt,2,15,21-10-2018,0.4,2,180
13311521,Double bedroom in a townhouse in Amsterdam North,19950257,Beth,,Noord-Oost,52.40233,4.94546,Private room,1,22,06-02-2017,0.46,1,0
14193842,Ex barbershop in booming and green Amsterdam North,2316820,Eva,,Oud-Noord,52.39134,4.94042,Entire home/apt,4,10,20-10-2019,0.22,1,91
23313251,Great apartment on Canals,17975858,Sophie,,Centrum-West,52.3669,4.8815,Entire home/apt,27,5,20-10-2019,0.2,4,0
30347585,Gezellig appartement midden in de pijp,6604777,Marjolein,,De Pijp - Rivierenbuurt,52.356120000000004,4.8982,Entire home/apt,2,10,08-03-2020,0.55,1,27
21147886,Large family house in hip north with free parking,152584447,Anouk,,Noord-Oost,52.40781,4.9332199999999995,Entire home/apt,2,24,01-01-2020,0.75,1,15
613088,Your own cottage in the countryside,3040748,Henk,,Noord-Oost,52.41016,4.96369,Private room,1,363,16-02-2020,3.82,10,351
40666255,Stylish canal house with free parking on premises,46237437,Esther,,Noord-Oost,52.40684,4.93466,Entire home/apt,3,2,11-02-2020,0.37,1,0
23234192,Apartment for 4 near center in awesome Oud-West,17777614,Romy,,De Baarsjes - Oud-West,52.36525,4.8628800000000005,Entire home/apt,3,25,23-02-2020,0.93,1,0
36711377,“CANAL HOUSE” in Center of Amsterdam - famous area,167351025,Died,,Centrum-West,52.37053,4.88413,Entire home/apt,3,13,24-02-2020,1.25,1,0
37161821,Lovely 2 floor apartment in de pijp,108451289,Isabel,,De Pijp - Rivierenbuurt,52.35649,4.88927,Entire home/apt,2,18,10-05-2020,2.02,1,0
874076,The Weavery Boutique Bed&Breakfast2,4614541,Driss And Bettina,,Centrum-Oost,52.36037,4.88997,Private room,2,51,13-03-2020,1.08,2,303
24906342,Canal house in most central part of Amsterdam,188301105,Mariken,,Centrum-West,52.3718,4.89723,Entire home/apt,1,15,03-10-2018,0.6,1,0
8454164,Amsterdam freeparking center 20min,9600039,Sabine,,Gaasperdam - Driemond,52.2998,4.98912,Private room,2,83,01-01-2020,1.48,2,90
6016132,Light&spacious apartment (nogroups),31227603,Jolien,,Oostelijk Havengebied - Indische Buurt,52.36209,4.93348,Entire home/apt,10,22,05-08-2018,0.36,1,160
21181425,Mooie woning in Amsterdam aangeboden.,152946004,Lisa,,Watergraafsmeer,52.34241,4.926769999999999,Entire home/apt,5,0,,,1,0
7814988,Spacious room in Amsterdam Zuid.,17993082,Giorgio,,Buitenveldert - Zuidas,52.32847,4.88,Private room,2,11,29-04-2017,0.19,1,0
26267405,Vriendelijk en warm appartement voor een gezin,510526,Tuhami,,Bos en Lommer,52.37725,4.8615900000000005,Entire home/apt,2,4,01-12-2019,0.18,3,114
35538022,Spacious modern bedroom w antique elements+parking,267329034,Pamela,,Oostelijk Havengebied - Indische Buurt,52.37172,4.93748,Private room,1,34,16-02-2020,2.88,2,89
7428756,Nice apartment-quiet neighbourhood,38912447,Engin,,Osdorp,52.35045,4.79842,Entire home/apt,2,0,,,1,0
13843096,"Nice apartment, great location-500m to Museumplein",4458062,Luke,,De Pijp - Rivierenbuurt,52.35436,4.88809,Entire home/apt,3,17,05-02-2019,0.36,1,0
12393242,Majestic monumental family home - Free parking!,65209496,Dorothé,,Oud-Noord,52.3922,4.94126,Entire home/apt,3,0,,,1,0
14311044,Lovely (perfectly located) apartment with garden,13329057,Gijs,,De Pijp - Rivierenbuurt,52.35035,4.89537,Entire home/apt,3,28,09-07-2018,0.6,2,0
23722870,Bright + airy room just 15 mins from Ams Central!,14118954,Danielle,,IJburg - Zeeburgereiland,52.3602,4.98048,Private room,2,24,03-11-2018,1.01,1,0
5438989,"Simple, cosy and fully equiped appartment in A'dam",16563101,G,,Westerpark,52.39099,4.87525,Entire home/apt,2,38,09-06-2019,0.7,1,0
15608849,100sqm sunny apartment near the city centre,7968025,Ruud,,Oud-Oost,52.35745,4.91049,Entire home/apt,3,5,12-12-2016,0.11,1,0
16420325,Top appartement in de Pijp,37154997,Wijnand,,De Pijp - Rivierenbuurt,52.35693,4.90334,Entire home/apt,3,8,05-04-2018,0.19,5,0
30553701,Stylish 2-Bedroom Apt close to Oosterpark (4pax),229196646,Short Stay Group,,Oud-Oost,52.360440000000004,4.927230000000001,Hotel room,1,2,27-01-2020,0.14,5,332
17430937,Stunning Design Apartment De Pijp & Museumplein,73341564,Augustus,,De Pijp - Rivierenbuurt,52.35645,4.888,Entire home/apt,3,23,24-02-2020,0.65,1,199
36682354,"Artist rooftop apartment, 2 floors, panorama views",306107,Rogerio,,Oostelijk Havengebied - Indische Buurt,52.36586,4.93321,Entire home/apt,5,6,21-02-2020,0.62,1,0
26131751,Amsterdam apt by the canal!,10739115,Claire,,Bos en Lommer,52.37683,4.850140000000001,Entire home/apt,2,5,23-02-2020,0.63,1,160
15023242,★★★★★ historic house @ jordaan/centre,61682402,Peggy,,Centrum-West,52.37048,4.88008,Entire home/apt,3,37,27-07-2019,0.83,1,0
35908996,Spacious 3 floor apartment with roof terrace,270091534,Herald,,Zuid,52.35245,4.86179,Entire home/apt,3,7,29-10-2019,0.69,1,153
19771957,"Bright&cozy apartment balcony |City centre,Jordaan",23998688,Igor,,Westerpark,52.38375,4.8764,Entire home/apt,2,4,27-08-2017,0.12,1,0
1274093,Amazing 2-floor apartment in city centre,3358502,Jeroen,,Centrum-Oost,52.36078,4.89842,Entire home/apt,2,7,19-02-2017,0.16,1,0
9160760,"Central, Sunny, Spacious, 4-6 guest",47686543,Marieke,,Westerpark,52.375240000000005,4.86846,Entire home/apt,3,18,27-08-2018,0.33,1,0
42210418,Cozy apartment with balcony in De Pijp,331073406,Marlena,,De Pijp - Rivierenbuurt,52.354729999999996,4.89237,Entire home/apt,2,0,,,1,0
2818,Quiet Garden View Room & Super Fast WiFi,3159,Daniel,,Oostelijk Havengebied - Indische Buurt,52.36575,4.94142,Private room,3,278,14-02-2020,2.04,1,158
18894266,Spacious design apartment & zen garden near centre,14410142,Renate,,De Baarsjes - Oud-West,52.36895,4.85331,Entire home/apt,5,16,31-07-2018,0.47,1,0
9460389,Centrally located Apartment for 4,13192638,Menno,,Oud-Oost,52.35425,4.91558,Entire home/apt,1,2,24-10-2016,0.04,2,129
1238409,upper east 2 nice apartments,6750660,Ravir & Peter,,Watergraafsmeer,52.35357,4.93053,Entire home/apt,28,58,24-07-2019,0.7,2,365
8562459,Cozy 3-room apartment by Westerpark,2868130,Agnes & Thomas,,Bos en Lommer,52.381009999999996,4.85069,Entire home/apt,3,14,21-08-2017,0.25,1,0
19743476,Large family house including two cute cats,139241804,Anne,,Oud-Noord,52.39074,4.92964,Entire home/apt,14,9,14-09-2018,0.26,1,0
21349627,"Own room w/ double bed, shared kitchen & shower.",154534729,Endo,,Oud-Noord,52.382020000000004,4.91217,Private room,1,82,24-02-2020,2.55,1,28
21107296,Cosy room in a shared apartment,89092641,Demi,,Oostelijk Havengebied - Indische Buurt,52.36222,4.93662,Private room,2,0,,,1,0
15321529,"Cozy home in the Pijp, City centre",97626308,Kim,,De Pijp - Rivierenbuurt,52.351440000000004,4.89905,Entire home/apt,3,23,26-08-2019,0.52,1,0
40464691,Residence 85 Amsterdam - Apartment G,271275338,Residence Eighty Five,,Centrum-Oost,52.36521,4.91099,Entire home/apt,1,3,01-03-2020,0.5,8,340
1044090,Cozy apartment next to the Vondelpark,3467716,Willem,,De Baarsjes - Oud-West,52.3615,4.864269999999999,Entire home/apt,1,18,29-10-2017,0.41,1,0
16801994,Charming boutique Apartment,1609042,Yafit,,Centrum-Oost,52.36955,4.90664,Entire home/apt,3,31,21-01-2020,0.77,1,0
21866588,Amsterdam's Adventure Couch,159504101,Ramone,,Slotervaart,52.35706,4.83509,Shared room,1,151,16-07-2019,4.96,1,0
22229238,Spacious 2 Bedroom Apartment in Central Amsterdam,141674077,Adam,,Westerpark,52.38211,4.87575,Entire home/apt,3,1,02-01-2018,0.03,2,0
6096697,☆Lovely & spacious  2 persons apt in De Pijp☆,23416328,Anne,,De Pijp - Rivierenbuurt,52.35027,4.89349,Entire home/apt,5,1,01-06-2015,0.02,1,0
6052728,Canal Apartment Near Jordaan,8842164,Merve,,Westerpark,52.382090000000005,4.878369999999999,Entire home/apt,3,5,26-09-2019,0.09,1,365
28925277,Big & stylish with canal view! @best area: Jordaan,12918231,Rinse,,Centrum-West,52.37198,4.87604,Entire home/apt,4,6,29-12-2019,0.31,1,0
1734815,Amsterdam Centre: the Jordaan!,1636651,Thijs,,Centrum-West,52.37827,4.88236,Entire home/apt,6,9,18-07-2016,0.11,1,362
8459173,Historisch zeilschip in centrum,5644597,Germaine,,Centrum-West,52.383,4.89375,Entire home/apt,3,13,07-05-2016,0.23,2,0
22113757,"Stylish Apartment, Perfect Location",23355305,Maurits,,Oud-Oost,52.36288,4.92796,Entire home/apt,2,0,,,1,364
27240740,SWEETS hotel Theophile de Bockbrug,203731852,SWEETS Hotel,,Zuid,52.354820000000004,4.85329,Hotel room,1,44,07-03-2020,2.09,19,338
5153074,Parkview apartment with garden.,26642813,Brechtje,,De Baarsjes - Oud-West,52.36213,4.85045,Entire home/apt,3,45,01-01-2020,0.7,1,0
