ID,Segment type,Segment Description,Answer,Count,Percentage,It became a relationship
292894.4007,gender,"Meridian, Idaho",No,507.7171387,0.229107729,0
292899.9131,gender,"Meridian, Idaho",No,368.5983495,0.224706842,0
292890.4144,web,"Meridian, Idaho",No,0,0,0
292899.3755,gender,"Meridian, Idaho",No,551.0364977,0.281171657,0
292890.7666,web,"Meridian, Idaho",No,0,0,0
292890.1924,web,"Meridian, Idaho",No,0,0,0
292897.9562,gender,"Meridian, Idaho",No,493.8071383,0.263552912,0
293329.5244,university,"University of California, Santa Cruz",Yes,0,0,1
292896.4119,gender,"Meridian, Idaho",No,559.0045827,0.252237361,0
293203,university,New York University,I don't use Tinder,0,0,0
293734.8657,university,University of Kansas,No,0.511193256,0.127798314,1
292882.2852,mobile,"Meridian, Idaho",No,1550.098308,0.402342906,0
292890.5147,web,"Meridian, Idaho",No,0,0,0
292890.2164,web,"Meridian, Idaho",No,0,0,0
292887.0781,web,"Meridian, Idaho",No,0,0,0
292893.3778,gender,"Meridian, Idaho",No,481.6347072,0.217345064,0
292888.2008,web,"Meridian, Idaho",No,0,0,0
292890.2333,mobile,"Meridian, Idaho",No,795.6655089,0.335141024,1
292899.9323,gender,"Meridian, Idaho",No,369.5178645,0.225270105,0
292961.8278,university,"University of California, Berkeley",No,73.29876632,0.502850617,1
293359,university,Northern Arizona University,I don't use Tinder,0,0,0
292889.7438,web,"Meridian, Idaho",No,0,0,0
292900.2881,gender,"Meridian, Idaho",No,386.5053111,0.235676028,0
292897.4412,gender,"Meridian, Idaho",No,491.541342,0.258300384,0
292888.1865,web,"Meridian, Idaho",No,0,0,0
292889.7555,web,"Meridian, Idaho",No,0,0,0
292890.4131,web,"Meridian, Idaho",No,0,0,0
292882.5748,mobile,"Meridian, Idaho",No,912.351717,0.236920582,1
292891.8834,gender,"Meridian, Idaho",No,1110.566144,0.421332425,0
292881.3405,mobile,"Meridian, Idaho",No,821.9451153,0.213470405,1
292898.0206,gender,"Meridian, Idaho",No,564.1342209,0.26852558,0
292886.8759,mobile,"Meridian, Idaho",No,1055.722555,0.306660146,1
292889.9491,web,"Meridian, Idaho",No,0,0,0
292901.7843,gender,"Meridian, Idaho",No,457.9507393,0.279441029,0
292889.0581,web,"Meridian, Idaho",No,0,0,0
292888.3725,mobile,"Meridian, Idaho",No,1028.373972,0.325537617,1
292933,university,Georgetown University,I don't use Tinder,1,0.25,0
292900.7707,gender,"Meridian, Idaho",No,784.2175009,0.473930898,0
292900.66,gender,"Meridian, Idaho",No,778.0447619,0.467619757,0
292900.6216,mobile,"Meridian, Idaho",No,804.5457208,0.48003598,1
292882.5772,mobile,"Meridian, Idaho",No,912.5263965,0.236965891,1
292885.4691,mobile,"Meridian, Idaho",No,796.3540816,0.269022624,1
293075,university,University of Virginia,No,7,0.389,0
292889.2144,web,"Meridian, Idaho",No,0,0,0
292889,web,Web-based respondents,No,0,0,0
293065,university,University of Oregon,I don't use Tinder,0,0,0
293255,university,UMass Amherst,No,6,0.5,0
292989.7067,university,University of Pennsylvania,I don't use Tinder,31.92284446,0.295933396,1
293005,university,University of Pennsylvania,I don't use Tinder,24,0.222,1
292882.2709,mobile,"Meridian, Idaho",No,1541.753698,0.400178434,0
292889.1349,web,"Meridian, Idaho",No,0,0,0
292887.3691,web,"Meridian, Idaho",No,0,0,0
292887.7208,web,"Meridian, Idaho",No,0,0,0
292896.3333,gender,"Meridian, Idaho",No,556.9982124,0.251332527,0
292884.5381,mobile,"Meridian, Idaho",No,1056.163101,0.274223193,1
293109,university,University of Maine,Yes,0,0,1
292884.7521,mobile,"Meridian, Idaho",No,1198.972401,0.311265879,0
292889.5758,mobile,"Meridian, Idaho",No,795.7605426,0.326015662,1
292895.3448,mobile,"Meridian, Idaho",No,794.9267508,0.406078345,1
292885.1564,mobile,"Meridian, Idaho",No,1087.142906,0.284972121,1
292899.1586,gender,"Meridian, Idaho",No,831.8744764,0.459521812,1
292882.8871,mobile,"Meridian, Idaho",No,935.2274119,0.242854209,1
292909,university,Chapman University,I don't use Tinder,19,0.302,1
292882.0891,mobile,"Meridian, Idaho",No,1435.219457,0.372544979,0
292881.0424,mobile,"Meridian, Idaho",No,800.1029353,0.207804857,1
292887.672,web,"Meridian, Idaho",No,0,0,0
292899.4164,mobile,"Meridian, Idaho",No,826.5685877,0.464834607,1
292889.4437,web,"Meridian, Idaho",No,0,0,0
292901.7454,gender,"Meridian, Idaho",No,456.0951515,0.27830436,0
293755,university,Roger Williams University,I don't use Tinder,0,0,0
292898.6134,gender,"Meridian, Idaho",No,946.1640587,0.503308604,0
292888.4907,web,"Meridian, Idaho",No,0,0,0
293419,university,Arizona State University,I don't use Tinder,1,0.5,0
292898.9814,gender,"Meridian, Idaho",No,325.4556325,0.198046493,0
292890.1587,gender,"Meridian, Idaho",No,1076.571296,0.362307188,0
292890.6105,web,"Meridian, Idaho",No,0,0,0
292881.2802,mobile,"Meridian, Idaho",No,817.5223617,0.212323206,1
292882.4844,mobile,"Meridian, Idaho",No,905.7327574,0.235203719,1
292884.268,mobile,"Meridian, Idaho",No,1411.716024,0.366448525,0
292893.3991,gender,"Meridian, Idaho",No,940.9526659,0.373577266,1
292900.5528,mobile,"Meridian, Idaho",No,805.8042886,0.479167249,1
293743,university,Old Dominion University,I don't use Tinder,0,0,0
292894.1196,gender,"Meridian, Idaho",No,476.926077,0.224419542,0
293603,university,"University of Wisconsin, Eau Claire",No,0,0,0
293739,university,Old Dominion University,Yes,1,1,0
292893.2871,gender,"Meridian, Idaho",No,479.3216915,0.216301939,0
292883.7631,mobile,"Meridian, Idaho",No,999.3999394,0.259499643,1
292889.3052,web,"Meridian, Idaho",No,0,0,0
292883.3405,mobile,"Meridian, Idaho",No,796.6617289,0.239481598,1
292888.7979,web,"Meridian, Idaho",No,0,0,0
293129,university,University of Arkansas,No,35,0.53,0
293783,university,Boston University,No,3,0.5,0
293427,university,University of St Andrews,Yes,0,0,0
292886.575,mobile,"Meridian, Idaho",No,1061.219542,0.302865828,1
293283.1346,university,University of Missouri,No,11.44550079,0.515544992,1
292895.3683,gender,"Meridian, Idaho",No,482.4207397,0.237157169,0
292889.7147,web,"Meridian, Idaho",No,0,0,0
292886.7089,mobile,"Meridian, Idaho",No,796.1748889,0.286229144,1
292900.5677,mobile,"Meridian, Idaho",No,794.1718771,0.478563117,1
293087,university,Wesleyan University,No,2,1,0
292887.0765,web,"Meridian, Idaho",No,0,0,0
292895.668,mobile,"Meridian, Idaho",No,794.8800354,0.41056407,1
292925,university,George Washington University,No,3,0.75,0
292883.913,mobile,"Meridian, Idaho",No,1567.719016,0.406913465,0
292886.7966,mobile,"Meridian, Idaho",No,1057.170767,0.305660512,1
293287,university,Purdue University,I don't use Tinder,8,0.308,0
292887.9077,web,"Meridian, Idaho",No,0,0,0
292895.7091,gender,"Meridian, Idaho",No,897.2025813,0.408048696,1
293516.7535,university,Washington State University,No,3.061633019,0.806893707,1
292898.684,gender,"Meridian, Idaho",No,667.880501,0.354985445,0
292883.5931,mobile,"Meridian, Idaho",No,1708.327043,0.443385172,0
292898.7896,gender,"Meridian, Idaho",No,556.7006636,0.275702808,0
292896.7824,mobile,"Meridian, Idaho",No,874.7004831,0.43161137,1
293139,university,Baylor University,Yes,2,0.286,0
292900.1319,mobile,"Meridian, Idaho",No,813.4950213,0.473858689,1
292900.3855,gender,"Meridian, Idaho",No,762.7410592,0.451972921,0
292887.1199,web,"Meridian, Idaho",No,0,0,0
292884.2679,mobile,"Meridian, Idaho",No,1036.371245,0.26908947,1
292890.8742,web,"Meridian, Idaho",No,0,0,0
293221,university,Northern Illinois University,I don't use Tinder,1,0.5,1
292897.7335,gender,"Meridian, Idaho",No,566.9095457,0.265845956,0
292888.7219,web,"Meridian, Idaho",No,0,0,0
292895.2369,gender,"Meridian, Idaho",No,529.0407264,0.238724249,0
292884.7388,mobile,"Meridian, Idaho",No,1070.865867,0.27803688,1
292889.7244,web,"Meridian, Idaho",No,0,0,0
292883.9879,mobile,"Meridian, Idaho",No,1534.811064,0.398377614,0
292898.0971,mobile,"Meridian, Idaho",No,794.5289507,0.444276058,1
292883.7607,mobile,"Meridian, Idaho",No,1634.685374,0.424283578,0
292889.0626,web,"Meridian, Idaho",No,0,0,0
293033,university,"University of California, Los Angeles",No,7,0.538,1
292886.562,mobile,"Meridian, Idaho",No,1061.458388,0.302700964,1
292882.2465,mobile,"Meridian, Idaho",No,1527.459235,0.396470655,0
292989,university,Stanford University,Yes,13,0.12,0
292892.8662,mobile,"Meridian, Idaho",No,795.2849819,0.371680132,1
293249,university,University of Maryland,No,0,0,1
292896.3332,mobile,"Meridian, Idaho",No,794.7838939,0.4197958,1
293470.222,university,University of Notre Dame,I don't use Tinder,0.256165455,0.085303096,1
292898.4195,mobile,"Meridian, Idaho",No,844.7849358,0.452260698,1
292890.3475,web,"Meridian, Idaho",No,0,0,0
293489.5656,university,Washington State University,No,1.282775966,0.973513318,1
292890.2289,web,"Meridian, Idaho",No,0,0,0
292887,web,Web-based respondents,Yes,0,0,0
292887.5496,web,"Meridian, Idaho",No,0,0,0
292881.6932,mobile,"Meridian, Idaho",No,1203.190399,0.312359967,0
292900.8499,gender,"Meridian, Idaho",No,806.3788204,0.488025418,0
292893.86,gender,"Meridian, Idaho",No,1149.529381,0.488984275,0
292890.2944,web,"Meridian, Idaho",No,0,0,0
